Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,6086,0-6086,Leaf,,,,,-0.150000006,3.0,
0,6087,0-6087,SBP,139.5,0-7619,0-7620,0-7620,5.98029184,2.63680458,
0,6088,0-6088,Leaf,,,,,0.144551381,4.41041327,
0,6089,0-6089,Leaf,,,,,-0.146666676,2.75,
0,6090,0-6090,Leaf,,,,,0.116205953,1.38680446,
0,6091,0-6091,ICULOS,45.0,0-7621,0-7622,0-7622,17.7432079,17.3444366,
0,6092,0-6092,pH,7.32999992,0-7623,0-7624,0-7624,9.83200073,186.572098,
0,6093,0-6093,Leaf,,,,,0.116205953,1.38680446,
0,6094,0-6094,Leaf,,,,,-0.163636371,4.5,
0,6095,0-6095,Leaf,,,,,0.169452682,5.54721785,
0,6096,0-6096,pH,7.38558197,0-7625,0-7626,0-7626,39.3058891,11.5472183,
0,6097,0-6097,HR,80.3823547,0-7627,0-7628,0-7628,0.119214058,3.52360892,
0,6098,0-6098,Leaf,,,,,-0.174999997,7.0,
0,6099,0-6099,Bilirubin_direct,0.691111088,0-7629,0-7630,0-7630,9.3139267,28.5992851,
0,6100,0-6100,Leaf,,,,,-0.127272725,1.75,
0,6101,0-6101,HR,83.5,0-7631,0-7632,0-7632,0.763905525,3.77360892,
0,6102,0-6102,HR,88.1279068,0-7633,0-7634,0-7634,0.610733032,38.9437218,
0,6103,0-6103,PTT,47.6072998,0-7635,0-7636,0-7636,7.99294662,18.6368046,
0,6104,0-6104,Leaf,,,,,0.125440076,3.02360892,
0,6105,0-6105,SBP,93.5,0-7637,0-7638,0-7638,13.8213863,7.63680458,
0,6106,0-6106,O2Sat,93.1666641,0-7639,0-7640,0-7640,26.873703,111.458267,
0,6107,0-6107,HR,79.5,0-7641,0-7642,0-7642,19.2090969,19.1604137,
0,6108,0-6108,Potassium,4.00234604,0-7643,0-7644,0-7644,35.4064751,156.755493,
0,6109,0-6109,FiO2,0.474678576,0-7645,0-7646,0-7646,35.6617088,27.0708275,
0,6110,0-6110,HospAdmTime,-0.00999999978,0-7647,0-7648,0-7648,28.5849457,50.7173309,
0,6111,0-6111,Magnesium,1.9815979,0-7649,0-7650,0-7650,6.30566406,153.133224,
0,6112,0-6112,ICULOS,118.0,0-7651,0-7652,0-7652,28.6844749,66.7409363,
0,6113,0-6113,BUN,25.8392849,0-7653,0-7654,0-7654,30.11446,45.6701126,
0,6114,0-6114,ICULOS,137.0,0-7655,0-7656,0-7656,62.4266853,28.4340229,
0,6115,0-6115,Leaf,,,,,0.1886632,16.6416531,
0,6116,0-6116,ICULOS,66.0,0-7657,0-7658,0-7658,8.93136883,5.16041327,
0,6117,0-6117,Leaf,,,,,0.116205953,1.38680446,
0,6118,0-6118,Leaf,,,,,-0.100000001,1.0,
0,6119,0-6119,Leaf,,,,,-0.127272725,1.75,
0,6120,0-6120,HospAdmTime,-89.0999985,0-7659,0-7660,0-7660,9.16588974,10.0708265,
0,6121,0-6121,SBP,97.0,0-7661,0-7662,0-7662,13.5481758,6.27360916,
0,6122,0-6122,Leaf,,,,,-0.180487797,9.25,
0,6123,0-6123,DBP,59.1019058,0-7663,0-7664,0-7664,3.62440491,23.3020668,
0,6124,0-6124,Leaf,,,,,-0.13333334,2.0,
0,6125,0-6125,Potassium,4.01722574,0-7665,0-7666,0-7666,11.2716141,7.79721785,
0,6126,0-6126,SBP,124.0,0-7667,0-7668,0-7668,24.2286911,100.438873,
0,6127,0-6127,MAP,75.5,0-7669,0-7670,0-7670,10.5625916,12.5944357,
0,6128,0-6128,SBP,130.375,0-7671,0-7672,0-7672,11.2171259,7.13680458,
0,6129,0-6129,Leaf,,,,,-0.161904767,4.25,
0,6130,0-6130,Bilirubin_total,1.6779412,0-7673,0-7674,0-7674,16.8309116,31.6888714,
0,6131,0-6131,FiO2,0.544626236,0-7675,0-7676,0-7676,10.5240917,4.27360916,
0,6132,0-6132,Lactate,1.5454098,0-7677,0-7678,0-7678,2.26413727,42.0805244,
0,6133,0-6133,Leaf,,,,,-0.120000005,1.5,
0,6134,0-6134,Calcium,7.58981466,0-7679,0-7680,0-7680,8.01964664,5.41041327,
0,6135,0-6135,SBP,90.0,0-7681,0-7682,0-7682,12.2882004,27.1368046,
0,6136,0-6136,HospAdmTime,-119.040001,0-7683,0-7684,0-7684,34.6807823,10.9104137,
0,6137,0-6137,O2Sat,97.0500031,0-7685,0-7686,0-7686,0.597190857,14.6180449,
0,6138,0-6138,ICULOS,63.0,0-7687,0-7688,0-7688,56.5538406,42.6652641,
0,6139,0-6139,ICULOS,23.0,0-7689,0-7690,0-7690,7.55009508,3.13680458,
0,6140,0-6140,Leaf,,,,,-0.195454553,43.0,
0,6141,0-6141,DBP,59.1019058,0-7691,0-7692,0-7692,18.3106403,15.2736092,
0,6142,0-6142,MAP,65.0,0-7693,0-7694,0-7694,9.83222389,5.66041327,
0,6143,0-6143,HCO3,23.5616436,0-7695,0-7696,0-7696,7.41147518,7.27360916,
0,6144,0-6144,ICULOS,20.0,0-7697,0-7698,0-7698,8.84103584,13.5944357,
0,6145,0-6145,DBP,49.0,0-7699,0-7700,0-7700,5.04639196,2.38680458,
0,6146,0-6146,Leaf,,,,,-0.179999992,9.0,
0,6147,0-6147,Leaf,,,,,0.0614384823,1.88680446,
0,6148,0-6148,Leaf,,,,,0.16865474,8.57082653,
0,6149,0-6149,O2Sat,99.0833359,0-7701,0-7702,0-7702,26.3461475,43.9860878,
0,6150,0-6150,Bilirubin_direct,0.49272728,0-7703,0-7704,0-7704,11.744957,28.9624805,
0,6151,0-6151,ICULOS,17.0,0-7705,0-7706,0-7706,14.906353,39.7076302,
0,6152,0-6152,Leaf,,,,,0.144551381,4.41041327,
0,6153,0-6153,Leaf,,,,,0.176376387,20.1652622,
0,6154,0-6154,HR,89.375,0-7707,0-7708,0-7708,6.59315491,7.29721785,
0,6155,0-6155,ICULOS,97.0,0-7709,0-7710,0-7710,6.29478455,52.3541336,
0,6156,0-6156,ICULOS,50.0,0-7711,0-7712,0-7712,29.6627235,44.2124786,
0,6157,0-6157,ICULOS,58.0,0-7713,0-7714,0-7714,17.7776279,10.9104137,
0,6158,0-6158,O2Sat,96.3333359,0-7715,0-7716,0-7716,11.5145683,11.9576311,
0,6159,0-6159,MAP,72.5,0-7717,0-7718,0-7718,7.82002258,9.04721832,
0,6160,0-6160,DBP,50.4131203,0-7719,0-7720,0-7720,28.1583481,52.8208275,
0,6161,0-6161,DBP,67.5941086,0-7721,0-7722,0-7722,12.5953026,58.9673309,
0,6162,0-6162,HospAdmTime,-2.79999995,0-7723,0-7724,0-7724,24.2717552,40.5284576,
0,6163,0-6163,Leaf,,,,,0.181823537,15.5048494,
0,6164,0-6164,Leaf,,,,,0.0614384823,1.88680446,
0,6165,0-6165,Leaf,,,,,0.0862259194,1.63680446,
0,6166,0-6166,Leaf,,,,,-0.182978734,10.75,
0,6167,0-6167,Leaf,,,,,-0.155555561,3.5,
0,6168,0-6168,MAP,74.6699982,0-7725,0-7726,0-7726,7.7501564,17.5944366,
0,6169,0-6169,MAP,66.3300018,0-7727,0-7728,0-7728,9.15081978,12.5236092,
0,6170,0-6170,HospAdmTime,-344.410004,0-7729,0-7730,0-7730,8.21870422,67.8868027,
0,6171,0-6171,SBP,141.0,0-7731,0-7732,0-7732,13.5231752,11.9340219,
0,6172,0-6172,FiO2,0.551148057,0-7733,0-7734,0-7734,15.7415962,26.0236092,
0,6173,0-6173,Leaf,,,,,-0.111111119,1.25,
0,6174,0-6174,HospAdmTime,-0.0599999987,0-7735,0-7736,0-7736,11.7481842,23.1652622,
0,6175,0-6175,MAP,66.3300018,0-7737,0-7738,0-7738,5.04639196,2.38680458,
0,6176,0-6176,Leaf,,,,,-0.183333337,11.0,
0,6177,0-6177,HR,84.1538467,0-7739,0-7740,0-7740,31.9090214,19.8208275,
0,6178,0-6178,HR,84.1538467,0-7741,0-7742,0-7742,1.31906319,6.29721785,
0,6179,0-6179,Leaf,,,,,0.161243424,4.16041327,
0,6180,0-6180,SBP,119.0,0-7743,0-7744,0-7744,5.98029184,2.63680458,
0,6181,0-6181,Leaf,,,,,0.0406021141,2.13680458,
0,6182,0-6182,Leaf,,,,,0.116205953,1.38680446,
0,6183,0-6183,MAP,69.5,0-7745,0-7746,0-7746,12.1706867,7.54721785,
0,6184,0-6184,Leaf,,,,,0.174792111,6.93402243,
0,6185,0-6185,Leaf,,,,,-0.150000006,3.0,
0,6186,0-6186,DBP,53.0430717,0-7747,0-7748,0-7748,11.1173401,9.68402195,
0,6187,0-6187,Leaf,,,,,-0.180952385,9.5,
0,6188,0-6188,Leaf,,,,,0.0614384823,1.88680446,
0,6189,0-6189,Leaf,,,,,0.161243424,4.16041327,
0,6190,0-6190,Leaf,,,,,-0.142857149,2.5,
0,6191,0-6191,Leaf,,,,,-0.111111119,1.25,
0,6192,0-6192,Lactate,2.83004785,0-7749,0-7750,0-7750,10.7893066,15.7312403,
0,6193,0-6193,Leaf,,,,,-0.100000001,1.0,
0,6194,0-6194,Leaf,,,,,0.129333779,4.66041327,
0,6195,0-6195,HospAdmTime,-2.03999996,0-7751,0-7752,0-7752,73.5033417,252.996429,
0,6196,0-6196,ICULOS,47.0,0-7753,0-7754,0-7754,24.3325882,103.024246,
0,6197,0-6197,HospAdmTime,-0.0199999996,0-7755,0-7756,0-7756,33.5309525,62.0569153,
0,6198,0-6198,SBP,134.5,0-7757,0-7758,0-7758,47.557579,120.580528,
0,6199,0-6199,Phosphate,3.84494853,0-7759,0-7760,0-7760,10.3560181,58.0472183,
0,6200,0-6200,SBP,110.5,0-7761,0-7762,0-7762,25.6957092,13.1840219,
0,6201,0-6201,Hgb,11.8360968,0-7763,0-7764,0-7764,10.1849766,11.2076311,
0,6202,0-6202,Leaf,,,,,-0.13333334,2.0,
0,6203,0-6203,Fibrinogen,351.388885,0-7765,0-7766,0-7766,2.44952393,55.0617638,
0,6204,0-6204,HospAdmTime,-0.0700000003,0-7767,0-7768,0-7768,26.468956,21.8680439,
0,6205,0-6205,Leaf,,,,,0.116205953,1.38680446,
0,6206,0-6206,HCO3,24.083334,0-7769,0-7770,0-7770,8.14995575,19.8868046,
0,6207,0-6207,Leaf,,,,,-0.174193546,6.75,
0,6208,0-6208,ICULOS,178.0,0-7771,0-7772,0-7772,24.5273304,40.8728943,
0,6209,0-6209,Leaf,,,,,-0.188405797,16.25,
0,6210,0-6210,ICULOS,35.0,0-7773,0-7774,0-7774,16.4966908,12.6604137,
0,6211,0-6211,Leaf,,,,,-0.155555561,3.5,
0,6212,0-6212,Leaf,,,,,0.116205953,1.38680446,
0,6213,0-6213,FiO2,0.533617854,0-7775,0-7776,0-7776,3.48241425,73.3825912,
0,6214,0-6214,ICULOS,125.0,0-7777,0-7778,0-7778,11.9425793,13.8208265,
0,6215,0-6215,HR,74.1999969,0-7779,0-7780,0-7780,0.863383293,6.54721785,
0,6216,0-6216,Leaf,,,,,-0.100000001,1.0,
0,6217,0-6217,HospAdmTime,-0.0299999993,0-7781,0-7782,0-7782,8.02371883,4.77360916,
0,6218,0-6218,Leaf,,,,,-0.171428576,6.0,
0,6219,0-6219,HR,83.5,0-7783,0-7784,0-7784,7.51852894,3.77360892,
0,6220,0-6220,pH,7.33714294,0-7785,0-7786,0-7786,16.0829811,12.8868046,
0,6221,0-6221,SBP,124.0,0-7787,0-7788,0-7788,9.58705902,21.2784576,
0,6222,0-6222,HR,76.25,0-7789,0-7790,0-7790,16.9968376,19.9576321,
0,6223,0-6223,MAP,74.6699982,0-7791,0-7792,0-7792,13.3757076,11.3868046,
0,6224,0-6224,MAP,65.5,0-7793,0-7794,0-7794,8.91454315,53.2173309,
0,6225,0-6225,HR,72.5,0-7795,0-7796,0-7796,1.88227844,56.1749611,
0,6226,0-6226,Leaf,,,,,-0.111111119,1.25,
0,6227,0-6227,SBP,123.0,0-7797,0-7798,0-7798,7.51852894,3.77360892,
0,6228,0-6228,HR,85.15625,0-7799,0-7800,0-7800,0.0274658203,46.1277428,
0,6229,0-6229,ICULOS,30.0,0-7801,0-7802,0-7802,1.99163628,9.07082653,
0,6230,0-6230,Leaf,,,,,-0.138461545,2.25,
0,6231,0-6231,ICULOS,18.0,0-7803,0-7804,0-7804,22.1662598,49.0472183,
0,6232,0-6232,Leaf,,,,,0.147000343,2.77360892,
0,6233,0-6233,AST,322.88501,0-7805,0-7806,0-7806,65.0430984,31.8680439,
0,6234,0-6234,ICULOS,66.0,0-7807,0-7808,0-7808,35.9835205,49.3069153,
0,6235,0-6235,SBP,121.5,0-7809,0-7810,0-7810,9.72396851,55.2645454,
0,6236,0-6236,SBP,106.5,0-7811,0-7812,0-7812,6.30010986,4.38680458,
0,6237,0-6237,HR,74.1999969,0-7813,0-7814,0-7814,13.9607201,48.8069153,
0,6238,0-6238,MAP,75.5,0-7815,0-7816,0-7816,0.765014648,27.5992851,
0,6239,0-6239,Leaf,,,,,-0.146666676,2.75,
0,6240,0-6240,Leaf,,,,,0.116205953,1.38680446,
0,6241,0-6241,ICULOS,37.0,0-7817,0-7818,0-7818,5.83445358,19.1416531,
0,6242,0-6242,MAP,73.5,0-7819,0-7820,0-7820,10.5866299,6.38680458,
0,6243,0-6243,Leaf,,,,,0.147000343,2.77360892,
0,6244,0-6244,Leaf,,,,,-0.182222232,10.25,
0,6245,0-6245,Leaf,,,,,-0.127272725,1.75,
0,6246,0-6246,Leaf,,,,,0.116205953,1.38680446,
0,6247,0-6247,O2Sat,99.0833359,0-7821,0-7822,0-7822,0.417438507,11.8444357,
0,6248,0-6248,Leaf,,,,,0.0614384823,1.88680446,
0,6249,0-6249,pH,7.34609222,0-7823,0-7824,0-7824,10.2496376,17.4812393,
0,6250,0-6250,Leaf,,,,,-0.173333332,6.5,
0,6251,0-6251,Leaf,,,,,0.0614384823,1.88680446,
0,6252,0-6252,Leaf,,,,,0.16865474,8.57082653,
0,6253,0-6253,Leaf,,,,,0.116205953,1.38680446,
0,6254,0-6254,Leaf,,,,,0.0406021141,2.13680458,
0,6255,0-6255,Leaf,,,,,0.147000343,2.77360892,
0,6256,0-6256,Leaf,,,,,-0.100000001,1.0,
0,6257,0-6257,Leaf,,,,,0.0406021141,2.13680458,
0,6258,0-6258,Leaf,,,,,0.155864298,5.79721785,
0,6259,0-6259,Leaf,,,,,0.0406021141,2.13680458,
0,6260,0-6260,Leaf,,,,,0.155864298,5.79721785,
0,6261,0-6261,Leaf,,,,,0.147000343,2.77360892,
0,6262,0-6262,Leaf,,,,,-0.120000005,1.5,
0,6263,0-6263,Leaf,,,,,0.0614384823,1.88680446,
0,6264,0-6264,Leaf,,,,,0.161243424,4.16041327,
0,6265,0-6265,Leaf,,,,,-0.13333334,2.0,
0,6266,0-6266,Leaf,,,,,0.116205953,1.38680446,
0,6267,0-6267,MAP,81.6699982,0-7825,0-7826,0-7826,19.5299759,16.7076321,
0,6268,0-6268,Leaf,,,,,-0.172413796,6.25,
0,6269,0-6269,HR,79.5,0-7827,0-7828,0-7828,0.763905525,3.77360892,
0,6270,0-6270,Leaf,,,,,0.170596629,16.0048485,
0,6271,0-6271,Leaf,,,,,-0.100000001,1.0,
0,6272,0-6272,O2Sat,97.0500031,0-7829,0-7830,0-7830,1.31906319,6.29721785,
0,6273,0-6273,SBP,98.5,0-7831,0-7832,0-7832,10.5240917,4.27360916,
0,6274,0-6274,HR,65.5,0-7833,0-7834,0-7834,0.559082031,78.3874435,
0,6275,0-6275,Leaf,,,,,-0.150000006,3.0,
0,6276,0-6276,HCO3,24.0347462,0-7835,0-7836,0-7836,0.256326675,7.43402243,
0,6277,0-6277,Leaf,,,,,0.0406021141,2.13680458,
0,6278,0-6278,Leaf,,,,,0.169452682,5.54721785,
0,6279,0-6279,AST,264.811584,0-7837,0-7838,0-7838,8.20770264,20.3868046,
0,6280,0-6280,SBP,135.5,0-7839,0-7840,0-7840,19.5709877,17.0708275,
0,6281,0-6281,HospAdmTime,-18.7700005,0-7841,0-7842,0-7842,12.3210621,5.88680458,
0,6282,0-6282,Leaf,,,,,0.144551381,4.41041327,
0,6283,0-6283,Leaf,,,,,0.168239936,11.5944357,
0,6284,0-6284,ICULOS,125.0,0-7843,0-7844,0-7844,7.55009508,3.13680458,
0,6285,0-6285,MAP,98.5,0-7845,0-7846,0-7846,0.0590820312,32.759697,
0,6286,0-6286,Leaf,,,,,0.0614384823,1.88680446,
0,6287,0-6287,Leaf,,,,,0.0614384823,1.88680446,
0,6288,0-6288,Leaf,,,,,-0.160000011,4.0,
0,6289,0-6289,O2Sat,92.3076935,0-7847,0-7848,0-7848,0.119214058,3.52360892,
0,6290,0-6290,Leaf,,,,,-0.120000005,1.5,
0,6291,0-6291,HospAdmTime,-239.009995,0-7849,0-7850,0-7850,6.46403122,16.7548485,
0,6292,0-6292,SBP,181.5,0-7851,0-7852,0-7852,6.80991173,2.88680458,
0,6293,0-6293,SBP,134.5,0-7853,0-7854,0-7854,4.81545591,4.38680458,
0,6294,0-6294,HR,82.9554825,0-7855,0-7856,0-7856,10.8963165,109.642288,
0,6295,0-6295,Leaf,,,,,-0.170370385,5.75,
0,6296,0-6296,Leaf,,,,,0.147000343,2.77360892,
0,6297,0-6297,Leaf,,,,,-0.177777782,8.0,
0,6298,0-6298,HospAdmTime,-0.0199999996,0-7857,0-7858,0-7858,18.3440037,13.4340219,
0,6299,0-6299,Leaf,,,,,0.169452682,5.54721785,
0,6300,0-6300,Leaf,,,,,-0.111111119,1.25,
0,6301,0-6301,Leaf,,,,,-0.152941182,3.25,
0,6302,0-6302,ICULOS,146.0,0-7859,0-7860,0-7860,8.289711,36.575676,
0,6303,0-6303,Leaf,,,,,0.116205953,1.38680446,
0,6304,0-6304,Leaf,,,,,-0.100000001,1.0,
0,6305,0-6305,O2Sat,61.0,0-7861,0-7862,0-7862,14.1068726,47.6604118,
0,6306,0-6306,SaO2,93.0095215,0-7863,0-7864,0-7864,15.0587797,16.6840229,
0,6307,0-6307,Magnesium,2.03139019,0-7865,0-7866,0-7866,27.7542191,19.6840229,
0,6308,0-6308,SBP,137.0,0-7867,0-7868,0-7868,10.3153954,25.4152622,
0,6309,0-6309,PTT,40.3796654,0-7869,0-7870,0-7870,33.550766,28.8680439,
0,6310,0-6310,SBP,103.5,0-7871,0-7872,0-7872,16.8402557,30.6604137,
0,6311,0-6311,MAP,86.5,0-7873,0-7874,0-7874,17.6990242,11.6604137,
0,6312,0-6312,Phosphate,3.54076934,0-7875,0-7876,0-7876,13.4362793,72.1368027,
0,6313,0-6313,Leaf,,,,,0.147000343,2.77360892,
0,6314,0-6314,Leaf,,,,,-0.100000001,1.0,
0,6315,0-6315,Leaf,,,,,-0.152941182,3.25,
0,6316,0-6316,Leaf,,,,,0.0862259194,1.63680446,
0,6317,0-6317,DBP,59.1019058,0-7877,0-7878,0-7878,25.1682854,41.891655,
0,6318,0-6318,SaO2,93.1049271,0-7879,0-7880,0-7880,28.3756962,36.5992851,
0,6319,0-6319,Leaf,,,,,0.116205953,1.38680446,
0,6320,0-6320,Leaf,,,,,-0.146666676,2.75,
0,6321,0-6321,HospAdmTime,-36.4799995,0-7881,0-7882,0-7882,3.10890961,25.0520668,
0,6322,0-6322,O2Sat,91.5,0-7883,0-7884,0-7884,6.07213116,3.38680458,
0,6323,0-6323,SBP,126.0,0-7885,0-7886,0-7886,8.70921421,22.8208275,
0,6324,0-6324,Leaf,,,,,-0.183333337,11.0,
0,6325,0-6325,Leaf,,,,,-0.146666676,2.75,
0,6326,0-6326,Calcium,7.91181231,0-7887,0-7888,0-7888,12.0935249,8.43402195,
0,6327,0-6327,HR,75.3333359,0-7889,0-7890,0-7890,8.64582253,6.66041327,
0,6328,0-6328,HR,90.0,0-7891,0-7892,0-7892,20.7665024,54.3208275,
0,6329,0-6329,Leaf,,,,,-0.175757572,7.25,
0,6330,0-6330,Leaf,,,,,0.147000343,2.77360892,
0,6331,0-6331,SBP,153.0,0-7893,0-7894,0-7894,11.4250727,5.13680458,
0,6332,0-6332,pH,7.39455128,0-7895,0-7896,0-7896,9.76468086,28.9388714,
0,6333,0-6333,Leaf,,,,,-0.100000001,1.0,
0,6334,0-6334,SBP,112.0,0-7897,0-7898,0-7898,7.58093262,33.1228943,
0,6335,0-6335,O2Sat,93.6666641,0-7899,0-7900,0-7900,12.3856163,16.2972183,
0,6336,0-6336,pH,7.38607979,0-7901,0-7902,0-7902,0.664318085,9.32082653,
0,6337,0-6337,HR,78.2916641,0-7903,0-7904,0-7904,8.81109238,3.63680458,
0,6338,0-6338,Leaf,,,,,-0.179999992,9.0,
0,6339,0-6339,Leaf,,,,,0.116205953,1.38680446,
0,6340,0-6340,Leaf,,,,,-0.100000001,1.0,
0,6341,0-6341,Leaf,,,,,0.116205953,1.38680446,
0,6342,0-6342,Leaf,,,,,-0.120000005,1.5,
0,6343,0-6343,Leaf,,,,,0.0406021141,2.13680458,
0,6344,0-6344,HR,76.25,0-7905,0-7906,0-7906,0.421051025,29.9860897,
0,6345,0-6345,Leaf,,,,,0.0614384823,1.88680446,
0,6346,0-6346,ICULOS,29.0,0-7907,0-7908,0-7908,0.789169312,33.3965034,
0,6347,0-6347,ICULOS,79.0,0-7909,0-7910,0-7910,0.256326675,7.43402243,
0,6348,0-6348,Leaf,,,,,0.0406021141,2.13680458,
0,6349,0-6349,ICULOS,118.0,0-7911,0-7912,0-7912,10.3940182,15.9812403,
0,6350,0-6350,Leaf,,,,,-0.152941182,3.25,
0,6351,0-6351,Bilirubin_direct,0.321428567,0-7913,0-7914,0-7914,5.84922791,55.6749611,
0,6352,0-6352,Leaf,,,,,-0.111111119,1.25,
0,6353,0-6353,ICULOS,55.0,0-7915,0-7916,0-7916,31.7889805,40.8492851,
0,6354,0-6354,DBP,70.6715088,0-7917,0-7918,0-7918,15.543642,11.1368046,
0,6355,0-6355,TroponinI,5.08104658,0-7919,0-7920,0-7920,15.9511156,7.16041327,
0,6356,0-6356,Potassium,3.84875011,0-7921,0-7922,0-7922,11.8208389,38.1604118,
0,6357,0-6357,Leaf,,,,,-0.120000005,1.5,
0,6358,0-6358,HR,48.0,0-7923,0-7924,0-7924,11.4234848,60.6749611,
0,6359,0-6359,Leaf,,,,,0.0614384823,1.88680446,
0,6360,0-6360,Leaf,,,,,0.161243424,4.16041327,
0,6361,0-6361,HR,65.5,0-7925,0-7926,0-7926,8.30650997,14.0708265,
0,6362,0-6362,O2Sat,97.0500031,0-7927,0-7928,0-7928,18.416935,18.2736092,
0,6363,0-6363,MAP,105.5,0-7929,0-7930,0-7930,13.257885,6.88680458,
0,6364,0-6364,HR,75.3333359,0-7931,0-7932,0-7932,0.800064087,4.91041327,
0,6365,0-6365,Leaf,,,,,0.116205953,1.38680446,
0,6366,0-6366,HR,88.1279068,0-7933,0-7934,0-7934,10.225174,119.91526,
0,6367,0-6367,HR,66.5,0-7935,0-7936,0-7936,16.6970749,13.0236092,
0,6368,0-6368,Hct,29.8718128,0-7937,0-7938,0-7938,10.8027611,21.0048485,
0,6369,0-6369,DBP,75.1623154,0-7939,0-7940,0-7940,5.04639196,2.38680458,
0,6370,0-6370,Leaf,,,,,0.116205953,1.38680446,
0,6371,0-6371,DBP,75.0,0-7941,0-7942,0-7942,30.3719292,18.6180439,
0,6372,0-6372,Alkalinephos,116.905594,0-7943,0-7944,0-7944,0.613227844,41.3305244,
0,6373,0-6373,Leaf,,,,,0.161243424,4.16041327,
0,6374,0-6374,Leaf,,,,,-0.111111119,1.25,
0,6375,0-6375,MAP,91.3300018,0-7945,0-7946,0-7946,5.04639196,2.38680458,
0,6376,0-6376,Leaf,,,,,0.169452682,5.54721785,
0,6377,0-6377,FiO2,0.516219258,0-7947,0-7948,0-7948,17.2677116,10.9340219,
0,6378,0-6378,Leaf,,,,,-0.177777782,8.0,
0,6379,0-6379,HR,87.25,0-7949,0-7950,0-7950,5.98029184,2.63680458,
0,6380,0-6380,Leaf,,,,,0.172621831,9.95763111,
0,6381,0-6381,PTT,32.4112434,0-7951,0-7952,0-7952,9.89923096,34.759697,
0,6382,0-6382,Leaf,,,,,-0.111111119,1.25,
0,6383,0-6383,Leaf,,,,,-0.146666676,2.75,
0,6384,0-6384,Leaf,,,,,0.116205953,1.38680446,
0,6385,0-6385,Leaf,,,,,-0.175757572,7.25,
0,6386,0-6386,FiO2,0.419999987,0-7953,0-7954,0-7954,1.50128555,10.9576311,
0,6387,0-6387,SBP,132.0,0-7955,0-7956,0-7956,2.0466156,28.8492851,
0,6388,0-6388,Leaf,,,,,-0.120000005,1.5,
0,6389,0-6389,SOFA,3.0,0-7957,0-7958,0-7958,10.1716461,69.434021,
0,6390,0-6390,HR,76.25,0-7959,0-7960,0-7960,25.6971359,29.4812393,
0,6391,0-6391,Leaf,,,,,0.0406021141,2.13680458,
0,6392,0-6392,Leaf,,,,,0.161243424,4.16041327,
0,6393,0-6393,HospAdmTime,-165.110001,0-7961,0-7962,0-7962,16.4034977,62.1041336,
0,6394,0-6394,Chloride,106.95192,0-7963,0-7964,0-7964,23.6966228,29.5944366,
0,6395,0-6395,Chloride,106.976654,0-7965,0-7966,0-7966,48.1122818,274.194366,
0,6396,0-6396,Bilirubin_direct,5.48000002,0-7967,0-7968,0-7968,23.0209808,66.457634,
0,6397,0-6397,ICULOS,123.0,0-7969,0-7970,0-7970,11.0943546,20.6416531,
0,6398,0-6398,Leaf,,,,,-0.138461545,2.25,
0,6399,0-6399,Leaf,,,,,-0.111111119,1.25,
0,6400,0-6400,Leaf,,,,,0.116205953,1.38680446,
0,6401,0-6401,Potassium,3.79999995,0-7971,0-7972,0-7972,9.72145081,62.9576302,
0,6402,0-6402,pH,7.37579679,0-7973,0-7974,0-7974,14.8771505,15.6840219,
0,6403,0-6403,Leaf,,,,,0.0614384823,1.88680446,
0,6404,0-6404,Alkalinephos,158.906662,0-7975,0-7976,0-7976,13.4158325,154.773605,
0,6405,0-6405,PaCO2,40.2008667,0-7977,0-7978,0-7978,6.69289494,4.63680458,
0,6406,0-6406,Leaf,,,,,-0.193220347,28.5,
0,6407,0-6407,SBP,115.967392,0-7979,0-7980,0-7980,0.119214058,3.52360892,
0,6408,0-6408,Leaf,,,,,-0.175757572,7.25,
0,6409,0-6409,Leaf,,,,,-0.13333334,2.0,
0,6410,0-6410,Leaf,,,,,0.169452682,5.54721785,
0,6411,0-6411,MAP,96.0,0-7981,0-7982,0-7982,22.556881,50.5944366,
0,6412,0-6412,ICULOS,95.0,0-7983,0-7984,0-7984,18.8837147,8.54721832,
0,6413,0-6413,Leaf,,,,,-0.171428576,6.0,
0,6414,0-6414,Leaf,,,,,0.116205953,1.38680446,
0,6415,0-6415,Leaf,,,,,0.183463469,11.0944357,
0,6416,0-6416,Leaf,,,,,0.0614384823,1.88680446,
0,6417,0-6417,ICULOS,27.0,0-7985,0-7986,0-7986,14.9909906,19.3680439,
0,6418,0-6418,HospAdmTime,-151.649994,0-7987,0-7988,0-7988,22.0174866,187.363831,
0,6419,0-6419,HR,87.25,0-7989,0-7990,0-7990,11.4825048,5.02360916,
0,6420,0-6420,HR,82.25,0-7991,0-7992,0-7992,7.78256989,25.3868046,
0,6421,0-6421,Leaf,,,,,0.106402293,3.27360892,
0,6422,0-6422,SBP,128.0,0-7993,0-7994,0-7994,7.22350311,17.5236092,
0,6423,0-6423,ICULOS,101.0,0-7995,0-7996,0-7996,13.257885,6.88680458,
0,6424,0-6424,ICULOS,51.0,0-7997,0-7998,0-7998,9.4380064,10.5708265,
0,6425,0-6425,SBP,134.5,0-7999,0-8000,0-8000,9.10275936,11.4340219,
0,6426,0-6426,SBP,123.0,0-8001,0-8002,0-8002,14.9421444,9.63680458,
0,6427,0-6427,ICULOS,41.0,0-8003,0-8004,0-8004,0.522527695,12.8444357,
