Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,666,0-666,HospAdmTime,0.0,0-1167,0-1168,0-1168,89.2392578,322.926636,
0,667,0-667,BUN,24.3189411,0-1169,0-1170,0-1170,172.00972,294.769684,
0,668,0-668,Hgb,11.6241083,0-1171,0-1172,0-1172,136.939026,569.626892,
0,669,0-669,ICULOS,89.0,0-1173,0-1174,0-1174,58.3700333,299.302795,
0,670,0-670,HR,82.5,0-1175,0-1176,0-1176,24.9275513,351.886353,
0,671,0-671,HR,89.5,0-1177,0-1178,0-1178,23.9580212,12.4321766,
0,672,0-672,Leaf,,,,,0.179442272,8.72870445,
0,673,0-673,HR,73.5,0-1179,0-1180,0-1180,1.3353653,29.6182899,
0,674,0-674,HR,46.0,0-1181,0-1182,0-1182,15.2177925,5.43217611,
0,675,0-675,SBP,133.0,0-1183,0-1184,0-1184,21.0992966,22.2074089,
0,676,0-676,MAP,89.6699982,0-1185,0-1186,0-1186,19.8778439,7.93217611,
0,677,0-677,SaO2,93.708107,0-1187,0-1188,0-1188,46.9290848,81.3722229,
0,678,0-678,HR,72.5,0-1189,0-1190,0-1190,12.5791779,43.4613457,
0,679,0-679,Leaf,,,,,-0.120000005,1.5,
0,680,0-680,Chloride,106.050522,0-1191,0-1192,0-1192,7.3605957,99.8335724,
0,681,0-681,Leaf,,,,,0.13714993,2.18217611,
0,682,0-682,Leaf,,,,,-0.187301591,14.75,
0,683,0-683,Potassium,4.05016708,0-1193,0-1194,0-1194,37.844223,172.727097,
0,684,0-684,SBP,155.0,0-1195,0-1196,0-1196,59.9173355,35.4574089,
0,685,0-685,Leaf,,,,,-0.193798453,31.25,
0,686,0-686,ICULOS,268.0,0-1197,0-1198,0-1198,55.0402946,30.5252323,
0,687,0-687,SBP,168.5,0-1199,0-1200,0-1200,44.8115997,25.0465279,
0,688,0-688,HospAdmTime,-11.6599998,0-1201,0-1202,0-1202,68.707428,79.8044052,
0,689,0-689,SOFA,5.0,0-1203,0-1204,0-1204,38.0588684,186.116684,
0,690,0-690,Leaf,,,,,-0.161904767,4.25,
0,691,0-691,HR,99.0,0-1205,0-1206,0-1206,68.5296326,115.600929,
0,692,0-692,ICULOS,59.0,0-1207,0-1208,0-1208,40.289856,181.294922,
0,693,0-693,PaCO2,42.0043488,0-1209,0-1210,0-1210,40.4983444,91.3217621,
0,694,0-694,HCO3,23.4479389,0-1211,0-1212,0-1212,29.9716473,103.783104,
0,695,0-695,Leaf,,,,,-0.183333337,11.0,
0,696,0-696,DBP,49.0,0-1213,0-1214,0-1214,38.1795654,723.41394,
0,697,0-697,HospAdmTime,-8.81000042,0-1215,0-1216,0-1216,52.2012787,169.862747,
0,698,0-698,Creatinine,1.2214787,0-1217,0-1218,0-1218,39.2457886,28.660881,
0,699,0-699,Leaf,,,,,-0.160000011,4.0,
0,700,0-700,Bilirubin_total,0.827368438,0-1219,0-1220,0-1220,11.7677307,114.562279,
0,701,0-701,BUN,22.8546009,0-1221,0-1222,0-1222,17.6758137,7.61435223,
0,702,0-702,Leaf,,,,,-0.191489369,22.5,
0,703,0-703,HR,103.0,0-1223,0-1224,0-1224,33.4562492,28.5930557,
0,704,0-704,FiO2,0.544549525,0-1225,0-1226,0-1226,17.5375137,91.2618103,
0,705,0-705,SBP,93.0,0-1227,0-1228,0-1228,51.1329613,152.62616,
0,706,0-706,Leaf,,,,,-0.189189181,17.5,
0,707,0-707,Hgb,10.1004829,0-1229,0-1230,0-1230,11.5572281,40.3469925,
0,708,0-708,Leaf,,,,,-0.100000001,1.0,
0,709,0-709,Lactate,3.11927533,0-1231,0-1232,0-1232,34.2507858,65.7326431,
0,710,0-710,HospAdmTime,-0.569999993,0-1233,0-1234,0-1234,19.8206635,48.779171,
0,711,0-711,Leaf,,,,,-0.169230774,5.5,
0,712,0-712,SBP,89.0,0-1235,0-1236,0-1236,12.2930737,15.5930567,
0,713,0-713,Leaf,,,,,0.13714993,2.18217611,
0,714,0-714,O2Sat,91.1818161,0-1237,0-1238,0-1238,20.6534576,22.9321766,
0,715,0-715,Leaf,,,,,-0.138461545,2.25,
0,716,0-716,HCO3,23.5627003,0-1239,0-1240,0-1240,11.9975128,30.3682899,
0,717,0-717,Leaf,,,,,-0.13333334,2.0,
0,718,0-718,Leaf,,,,,0.13714993,2.18217611,
0,719,0-719,Chloride,103.0,0-1241,0-1242,0-1242,1.3353653,29.6182899,
0,720,0-720,SBP,104.0,0-1243,0-1244,0-1244,6.64904308,3.18217611,
0,721,0-721,SBP,79.0,0-1245,0-1246,0-1246,16.9453259,6.18217611,
0,722,0-722,Leaf,,,,,-0.197090909,67.75,
0,723,0-723,Leaf,,,,,-0.167999998,5.25,
0,724,0-724,DBP,52.1451263,0-1247,0-1248,0-1248,15.0555067,8.04652786,
0,725,0-725,Leaf,,,,,0.146565527,4.61435223,
0,726,0-726,HR,93.5,0-1249,0-1250,0-1250,12.213088,4.43217611,
0,727,0-727,Leaf,,,,,0.167770222,11.410881,
0,728,0-728,HR,106.5,0-1251,0-1252,0-1252,6.64904308,3.18217611,
0,729,0-729,SBP,90.0,0-1253,0-1254,0-1254,15.1889648,19.4321766,
0,730,0-730,Leaf,,,,,0.0913685858,2.68217611,
0,731,0-731,Leaf,,,,,-0.13333334,2.0,
0,732,0-732,Leaf,,,,,0.169935986,8.97870445,
0,733,0-733,Leaf,,,,,-0.146666676,2.75,
0,734,0-734,Bilirubin_direct,0.492272735,0-1255,0-1256,0-1256,12.7958908,83.1009293,
0,735,0-735,PTT,40.9872093,0-1257,0-1258,0-1258,21.1464844,12.2287045,
0,736,0-736,Fibrinogen,305.594727,0-1259,0-1260,0-1260,33.4208336,29.3643532,
0,737,0-737,Leaf,,,,,0.131791279,4.86435223,
0,738,0-738,Leaf,,,,,-0.165217385,4.75,
0,739,0-739,PaCO2,31.0,0-1261,0-1262,0-1262,12.4228058,76.7152863,
0,740,0-740,Leaf,,,,,-0.127272725,1.75,
0,741,0-741,PaCO2,39.0583954,0-1263,0-1264,0-1264,21.4267044,64.3722229,
0,742,0-742,SBP,124.0,0-1265,0-1266,0-1266,4.95513916,210.078033,
0,743,0-743,Leaf,,,,,-0.142857149,2.5,
0,744,0-744,Bilirubin_total,3.32823539,0-1267,0-1268,0-1268,20.5733795,150.269684,
0,745,0-745,Leaf,,,,,0.13714993,2.18217611,
0,746,0-746,Leaf,,,,,-0.167999998,5.25,
0,747,0-747,Leaf,,,,,-0.111111119,1.25,
0,748,0-748,Leaf,,,,,0.13714993,2.18217611,
0,749,0-749,Leaf,,,,,-0.173333332,6.5,
0,750,0-750,SBP,106.5,0-1269,0-1270,0-1270,22.5750313,17.3430557,
0,751,0-751,Bilirubin_direct,1.43846154,0-1271,0-1272,0-1272,39.6894112,88.4865799,
0,752,0-752,SOFA,6.0,0-1273,0-1274,0-1274,35.8854599,37.660881,
0,753,0-753,SBP,118.5,0-1275,0-1276,0-1276,17.9156933,6.68217611,
0,754,0-754,HospAdmTime,-0.0199999996,0-1277,0-1278,0-1278,12.6413116,57.0544014,
0,755,0-755,O2Sat,99.578125,0-1279,0-1280,0-1280,21.5105591,157.794922,
0,756,0-756,Fibrinogen,305.535706,0-1281,0-1282,0-1282,37.6963501,599.816956,
0,757,0-757,ICULOS,138.0,0-1283,0-1284,0-1284,66.3729095,1031.78064,
0,758,0-758,MAP,60.0,0-1285,0-1286,0-1286,45.2186279,770.883118,
0,759,0-759,Leaf,,,,,-0.150000006,3.0,
0,760,0-760,HR,98.0,0-1287,0-1288,0-1288,11.0522614,45.9613457,
0,761,0-761,DBP,57.4245186,0-1289,0-1290,0-1290,2.55163574,150.477097,
0,762,0-762,Leaf,,,,,-0.100000001,1.0,
0,763,0-763,Potassium,4.2616353,0-1291,0-1292,0-1292,15.9858704,56.8256989,
0,764,0-764,HR,105.0,0-1293,0-1294,0-1294,26.8248863,18.2287045,
0,765,0-765,Leaf,,,,,-0.1875,15.0,
0,766,0-766,Leaf,,,,,0.1125919,2.43217611,
0,767,0-767,HospAdmTime,-6.92999983,0-1295,0-1296,0-1296,51.8240738,176.765747,
0,768,0-768,DBP,54.1146622,0-1297,0-1298,0-1298,27.0924377,114.922691,
0,769,0-769,Fibrinogen,308.940002,0-1299,0-1300,0-1300,55.1627731,27.910881,
0,770,0-770,HospAdmTime,-400.959991,0-1301,0-1302,0-1302,19.9181519,430.894226,
0,771,0-771,TroponinI,12.1694078,0-1303,0-1304,0-1304,107.319763,647.46991,
0,772,0-772,Phosphate,3.50184727,0-1305,0-1306,0-1306,188.907013,1072.63477,
0,773,0-773,Bilirubin_direct,1.65190482,0-1307,0-1308,0-1308,57.9456024,224.163208,
0,774,0-774,HospAdmTime,-3.36999989,0-1309,0-1310,0-1310,109.416901,131.965286,
0,775,0-775,MAP,104.0,0-1311,0-1312,0-1312,24.9334106,115.130104,
0,776,0-776,Hct,30.9155159,0-1313,0-1314,0-1314,99.8829803,656.477783,
0,777,0-777,pH,7.38810587,0-1315,0-1316,0-1316,87.3132324,709.291687,
0,778,0-778,Chloride,105.946617,0-1317,0-1318,0-1318,29.6608276,53.2287064,
0,779,0-779,MAP,75.3300018,0-1319,0-1320,0-1320,16.9453259,6.18217611,
0,780,0-780,DBP,74.3740463,0-1321,0-1322,0-1322,18.2208862,162.680573,
0,781,0-781,Leaf,,,,,0.13714993,2.18217611,
0,782,0-782,Leaf,,,,,-0.179999992,9.0,
0,783,0-783,Creatinine,1.26929259,0-1323,0-1324,0-1324,61.9091034,178.134033,
0,784,0-784,SaO2,89.9621048,0-1325,0-1326,0-1326,90.8911896,625.940796,
0,785,0-785,Bilirubin_total,1.34141409,0-1327,0-1328,0-1328,55.8466568,106.368286,
0,786,0-786,Lactate,2.57549286,0-1329,0-1330,0-1330,21.2617111,42.8682899,
0,787,0-787,TroponinI,12.9029074,0-1331,0-1332,0-1332,133.075928,1270.30518,
0,788,0-788,ICULOS,36.0,0-1333,0-1334,0-1334,68.6456909,89.4400482,
0,789,0-789,SBP,124.0,0-1335,0-1336,0-1336,173.526932,578.77594,
0,790,0-790,HospAdmTime,-582.150024,0-1337,0-1338,0-1338,183.371613,1491.65833,
0,791,0-791,Hgb,9.97819519,0-1339,0-1340,0-1340,82.3467255,351.539368,
0,792,0-792,HCO3,25.1194229,0-1341,0-1342,0-1342,54.8568954,379.031494,
0,793,0-793,BUN,11.9334936,0-1343,0-1344,0-1344,80.5688248,97.0717621,
0,794,0-794,Fibrinogen,351.388885,0-1345,0-1346,0-1346,91.1518402,1048.76489,
0,795,0-795,SaO2,93.1049271,0-1347,0-1348,0-1348,29.0211639,169.884033,
0,796,0-796,Chloride,104.109001,0-1349,0-1350,0-1350,29.2362366,112.880104,
0,797,0-797,HospAdmTime,-337.549988,0-1351,0-1352,0-1352,89.0194016,636.314575,
0,798,0-798,DBP,76.7080002,0-1353,0-1354,0-1354,121.971397,2827.22681,
0,799,0-799,Alkalinephos,111.805557,0-1355,0-1356,0-1356,67.4093399,46.3217621,
0,800,0-800,DBP,93.0,0-1357,0-1358,0-1358,41.7179413,200.502335,
0,801,0-801,HospAdmTime,-81.0899963,0-1359,0-1360,0-1360,57.5092926,176.697922,
0,802,0-802,MAP,76.3300018,0-1361,0-1362,0-1362,3.00321198,23.0717621,
0,803,0-803,Lactate,2.06699991,0-1363,0-1364,0-1364,22.653595,170.294922,
0,804,0-804,HR,110.0,0-1365,0-1366,0-1366,18.356308,6.93217611,
0,805,0-805,SBP,119.5,0-1367,0-1368,0-1368,9.58398151,7.79652834,
0,806,0-806,O2Sat,98.0113602,0-1369,0-1370,0-1370,42.3164215,25.4787045,
0,807,0-807,HospAdmTime,-5.73999977,0-1371,0-1372,0-1372,34.3319397,365.615082,
0,808,0-808,Leaf,,,,,-0.160000011,4.0,
0,809,0-809,Bilirubin_direct,3.3375001,0-1373,0-1374,0-1374,89.379837,1862.92712,
0,810,0-810,SBP,146.0,0-1375,0-1376,0-1376,81.7322311,200.37616,
0,811,0-811,Lactate,4.77722216,0-1377,0-1378,0-1378,27.1261139,20.9321766,
0,812,0-812,Chloride,104.616142,0-1379,0-1380,0-1380,81.8344421,601.092163,
0,813,0-813,SBP,123.655212,0-1381,0-1382,0-1382,49.5814819,622.406067,
0,814,0-814,pH,7.23999977,0-1383,0-1384,0-1384,25.4476604,15.4321766,
0,815,0-815,Magnesium,2.11472678,0-1385,0-1386,0-1386,13.4313354,63.4865799,
0,816,0-816,Leaf,,,,,-0.138461545,2.25,
0,817,0-817,SBP,95.0,0-1387,0-1388,0-1388,19.8645248,88.8296356,
0,818,0-818,Leaf,,,,,-0.181395352,9.75,
0,819,0-819,Potassium,3.84875011,0-1389,0-1390,0-1390,87.5531235,289.223145,
0,820,0-820,ICULOS,9.0,0-1391,0-1392,0-1392,33.9904518,30.9361134,
0,821,0-821,O2Sat,98.0113602,0-1393,0-1394,0-1394,48.3036346,24.2752323,
0,822,0-822,BUN,26.1857147,0-1395,0-1396,0-1396,11.9623108,152.294922,
0,823,0-823,HospAdmTime,-6.92999983,0-1397,0-1398,0-1398,77.0787201,316.031494,
0,824,0-824,SOFA,4.0,0-1399,0-1400,0-1400,50.8707733,191.38797,
0,825,0-825,DBP,78.5,0-1401,0-1402,0-1402,11.6427002,61.4865799,
0,826,0-826,pH,7.48000002,0-1403,0-1404,0-1404,22.7836914,8.11435223,
0,827,0-827,Lactate,2.34963775,0-1405,0-1406,0-1406,46.3054085,26.0930557,
0,828,0-828,HR,113.0,0-1407,0-1408,0-1408,2.10574341,121.932175,
0,829,0-829,Chloride,106.895462,0-1409,0-1410,0-1410,36.8511353,69.1900482,
0,830,0-830,Magnesium,2.01253414,0-1411,0-1412,0-1412,101.678383,99.8682861,
0,831,0-831,Leaf,,,,,-0.138461545,2.25,
0,832,0-832,HCO3,24.2345676,0-1413,0-1414,0-1414,11.0286102,53.2578735,
0,833,0-833,HR,120.0,0-1415,0-1416,0-1416,83.873558,185.87616,
0,834,0-834,ICULOS,89.0,0-1417,0-1418,0-1418,5.03373337,20.8895855,
0,835,0-835,Leaf,,,,,-0.150000006,3.0,
0,836,0-836,Hct,34.3132973,0-1419,0-1420,0-1420,20.6795959,97.6726913,
0,837,0-837,SBP,129.5,0-1421,0-1422,0-1422,28.8345566,18.2965279,
0,838,0-838,ICULOS,6.0,0-1423,0-1424,0-1424,30.9195938,101.26181,
0,839,0-839,ICULOS,19.0,0-1425,0-1426,0-1426,131.756226,1075.82324,
0,840,0-840,Fibrinogen,279.601562,0-1427,0-1428,0-1428,78.0687866,366.293304,
0,841,0-841,Hgb,10.3094997,0-1429,0-1430,0-1430,136.329575,557.153748,
0,842,0-842,Leaf,,,,,0.183398798,29.1182899,
0,843,0-843,ICULOS,4.0,0-1431,0-1432,0-1432,20.9668274,158.676636,
0,844,0-844,Lactate,2.31922746,0-1433,0-1434,0-1434,35.4820862,88.808342,
0,845,0-845,SaO2,96.0164642,0-1435,0-1436,0-1436,16.4872437,238.921082,
0,846,0-846,Leaf,,,,,-0.150000006,3.0,
0,847,0-847,Phosphate,3.90063977,0-1437,0-1438,0-1438,56.8624115,29.7287045,
0,848,0-848,HospAdmTime,-4.88999987,0-1439,0-1440,0-1440,35.2616425,426.365082,
0,849,0-849,HCO3,24.313055,0-1441,0-1442,0-1442,21.2745667,144.384033,
0,850,0-850,ICULOS,54.0,0-1443,0-1444,0-1444,114.046585,96.0331039,
0,851,0-851,Leaf,,,,,-0.13333334,2.0,
0,852,0-852,Magnesium,2.11267281,0-1445,0-1446,0-1446,15.6281128,198.345383,
0,853,0-853,HospAdmTime,-6.21000004,0-1447,0-1448,0-1448,42.8606644,219.697922,
0,854,0-854,SBP,75.0,0-1449,0-1450,0-1450,24.3325844,24.3217621,
0,855,0-855,O2Sat,99.5,0-1451,0-1452,0-1452,43.3361816,1061.73242,
0,856,0-856,ICULOS,88.0,0-1453,0-1454,0-1454,45.1539459,376.89978,
0,857,0-857,Leaf,,,,,0.118225195,5.11435223,
0,858,0-858,HR,113.0,0-1455,0-1456,0-1456,16.8807755,20.6821766,
0,859,0-859,Leaf,,,,,-0.171428576,6.0,
0,860,0-860,HR,129.25,0-1457,0-1458,0-1458,14.9760017,74.9400482,
0,861,0-861,AST,125.205879,0-1459,0-1460,0-1460,4.79877472,34.9826431,
0,862,0-862,Leaf,,,,,-0.100000001,1.0,
0,863,0-863,Leaf,,,,,-0.195180729,40.5,
0,864,0-864,DBP,56.1085205,0-1461,0-1462,0-1462,7.97926235,3.43217611,
0,865,0-865,ICULOS,42.0,0-1463,0-1464,0-1464,20.1339931,10.9787045,
0,866,0-866,Lactate,2.76618695,0-1465,0-1466,0-1466,26.757473,19.4321766,
0,867,0-867,Leaf,,,,,0.103701763,180.727097,
0,868,0-868,Leaf,,,,,-0.0735851973,21.2965279,
0,869,0-869,Leaf,,,,,0.0544765256,58.0969925,
0,870,0-870,Leaf,,,,,-0.0843515471,181.872223,
0,871,0-871,Leaf,,,,,-0.017531367,172.308334,
0,872,0-872,Leaf,,,,,0.0761274323,221.002335,
0,873,0-873,Leaf,,,,,-0.0760695115,310.515747,
0,874,0-874,Leaf,,,,,-0.00305631827,726.876892,
0,875,0-875,Leaf,,,,,-0.123888932,357.147461,
0,876,0-876,Leaf,,,,,-0.0555104092,1269.00696,
0,877,0-877,Leaf,,,,,-0.160000011,4.0,
0,878,0-878,Leaf,,,,,0.123976842,29.2539368,
0,879,0-879,Leaf,,,,,0.101870231,11.2287045,
0,880,0-880,Leaf,,,,,-0.190804601,20.75,
0,881,0-881,Leaf,,,,,0.0397697799,50.8004646,
0,882,0-882,Leaf,,,,,-0.110938065,373.672699,
0,883,0-883,Leaf,,,,,0.0844260678,11.9787045,
0,884,0-884,Leaf,,,,,-0.173792765,306.389587,
0,885,0-885,Leaf,,,,,0.0879866481,108.808342,
0,886,0-886,Leaf,,,,,-0.161904767,4.25,
0,887,0-887,Leaf,,,,,0.128113836,12.910881,
0,888,0-888,Leaf,,,,,-0.155555561,3.5,
0,889,0-889,Leaf,,,,,-0.0713851154,143.075699,
0,890,0-890,Leaf,,,,,0.0474771932,109.147461,
0,891,0-891,Leaf,,,,,0.0919855684,211.934509,
0,892,0-892,Leaf,,,,,-0.170370385,5.75,
0,893,0-893,Leaf,,,,,-0.0942752138,124.732643,
0,894,0-894,Leaf,,,,,0.0023316287,163.922699,
0,895,0-895,Leaf,,,,,-0.184547946,68.4321747,
0,896,0-896,Leaf,,,,,0.13714993,2.18217611,
0,897,0-897,Leaf,,,,,-0.189999998,19.0,
0,898,0-898,Leaf,,,,,0.0834558681,5.86435223,
0,899,0-899,Leaf,,,,,-0.0272747483,45.6395836,
0,900,0-900,Leaf,,,,,0.0764670968,91.2831039,
0,901,0-901,Leaf,,,,,-0.117619157,573.587524,
0,902,0-902,Leaf,,,,,0.0216376055,62.9148178,
0,903,0-903,Leaf,,,,,0.12981993,44.5969925,
0,904,0-904,Leaf,,,,,-0.187878788,15.5,
0,905,0-905,Leaf,,,,,-0.194904462,38.25,
0,906,0-906,Leaf,,,,,0.0699797124,32.0717621,
0,907,0-907,Leaf,,,,,0.0542415939,693.299561,
0,908,0-908,Leaf,,,,,-0.0472870767,160.350937,
0,909,0-909,Leaf,,,,,0.146044597,123.176628,
0,910,0-910,Leaf,,,,,0.0212109238,27.5252323,
0,911,0-911,Leaf,,,,,0.0900123715,11.7287045,
0,912,0-912,Leaf,,,,,-0.143324479,141.139587,
0,913,0-913,Leaf,,,,,0.0741050616,28.3895855,
0,914,0-914,Leaf,,,,,-0.176470593,7.5,
0,915,0-915,Leaf,,,,,-0.0138470978,980.074829,
0,916,0-916,Leaf,,,,,0.0260649323,1108.03455,
0,917,0-917,Leaf,,,,,0.0499734841,216.294922,
0,918,0-918,Leaf,,,,,-0.0959622338,84.8217621,
0,919,0-919,Leaf,,,,,0.10095989,37.3682899,
0,920,0-920,Leaf,,,,,-0.096153751,1076.8186,
0,921,0-921,Leaf,,,,,-0.140170649,16.9321766,
0,922,0-922,Leaf,,,,,0.12234842,118.765747,
0,923,0-923,Leaf,,,,,-0.139768794,45.7965279,
0,924,0-924,Leaf,,,,,0.160894364,9.22870445,
0,925,0-925,Leaf,,,,,-0.169230774,5.5,
0,926,0-926,Leaf,,,,,0.13714993,2.18217611,
0,927,0-927,Leaf,,,,,0.166360095,25.7539368,
0,928,0-928,Leaf,,,,,-0.111111119,1.25,
0,929,0-929,Leaf,,,,,-0.109005742,49.160881,
0,930,0-930,Leaf,,,,,0.0785364881,62.3935242,
0,931,0-931,Leaf,,,,,-0.085958235,544.184509,
0,932,0-932,Leaf,,,,,-0.1377047,800.884033,
0,933,0-933,Leaf,,,,,-0.00876444951,50.2539368,
0,934,0-934,Leaf,,,,,-0.189041093,17.25,
0,935,0-935,Leaf,,,,,-0.172413796,6.25,
0,936,0-936,Leaf,,,,,0.128275961,97.9905167,
0,937,0-937,Leaf,,,,,-0.0718458816,763.403748,
0,938,0-938,Leaf,,,,,-0.0261410568,843.605591,
0,939,0-939,Leaf,,,,,-0.195897445,47.75,
0,940,0-940,Leaf,,,,,0.0913685858,2.68217611,
0,941,0-941,Leaf,,,,,0.103567615,45.6648178,
0,942,0-942,Leaf,,,,,0.185499951,33.4826431,
0,943,0-943,Leaf,,,,,-0.165217385,4.75,
0,944,0-944,Leaf,,,,,0.0689502284,25.7074089,
0,945,0-945,Leaf,,,,,0.17227304,20.6395855,
0,946,0-946,Leaf,,,,,-0.111111119,1.25,
0,947,0-947,Leaf,,,,,-0.0608408228,282.697937,
0,948,0-948,Leaf,,,,,0.0342960693,141.422699,
0,949,0-949,Leaf,,,,,0.101276837,54.7113457,
0,950,0-950,Leaf,,,,,-0.0822590515,178.622223,
0,951,0-951,Leaf,,,,,0.00512123434,59.5504646,
0,952,0-952,Leaf,,,,,-0.15662922,667.761841,
0,953,0-953,Leaf,,,,,-0.137471601,155.753937,
0,954,0-954,Leaf,,,,,0.129796058,7.54652834,
0,955,0-955,Leaf,,,,,0.143483147,32.6182899,
0,956,0-956,Leaf,,,,,-0.131401896,27.3643532,
0,957,0-957,Leaf,,,,,-0.154213801,22.4321766,
0,958,0-958,Leaf,,,,,0.0862811953,27.1395855,
0,959,0-959,Leaf,,,,,-0.129940912,300.872223,
0,960,0-960,Leaf,,,,,-0.175466374,1003.35095,
0,961,0-961,Leaf,,,,,-0.143680185,49.0465279,
0,962,0-962,Leaf,,,,,-0.0348111279,248.562271,
0,963,0-963,Leaf,,,,,-0.197460324,77.75,
0,964,0-964,Leaf,,,,,0.0555359721,6.61435223,
0,965,0-965,Leaf,,,,,-0.175717115,43.1821747,
0,966,0-966,Leaf,,,,,0.0495112874,10.2965279,
0,967,0-967,Leaf,,,,,0.0461614542,177.10881,
0,968,0-968,Leaf,,,,,-0.0287349466,382.413208,
0,969,0-969,Leaf,,,,,-0.111647807,50.660881,
0,970,0-970,Leaf,,,,,-0.194732636,202.682175,
0,971,0-971,Leaf,,,,,-0.161904767,4.25,
0,972,0-972,Leaf,,,,,0.14407526,9.72870445,
0,973,0-973,Leaf,,,,,0.152609929,24.3217621,
0,974,0-974,Leaf,,,,,-0.152941182,3.25,
0,975,0-975,Leaf,,,,,0.0291392785,3.68217611,
0,976,0-976,Leaf,,,,,0.170540169,100.833572,
0,977,0-977,Leaf,,,,,-0.163801447,100.978706,
0,978,0-978,Leaf,,,,,-0.0110850213,23.160881,
0,979,0-979,Leaf,,,,,-0.188571438,16.5,
0,980,0-980,Leaf,,,,,0.063982971,39.4361115,
0,981,0-981,Leaf,,,,,0.13040477,39.2326431,
0,982,0-982,Leaf,,,,,0.0278201438,137.808334,
0,983,0-983,Leaf,,,,,-0.173922703,73.6143494,
0,984,0-984,Leaf,,,,,0.0214848109,43.2539368,
0,985,0-985,Leaf,,,,,0.0613511391,407.225494,
0,986,0-986,Leaf,,,,,-0.00739229331,543.861145,
0,987,0-987,Leaf,,,,,0.046030879,1301.85864,
0,988,0-988,Leaf,,,,,0.0902205333,420.754669,
0,989,0-989,Leaf,,,,,-0.194160581,33.25,
0,990,0-990,Leaf,,,,,0.13714993,2.18217611,
0,991,0-991,Leaf,,,,,0.14274101,19.9574089,
0,992,0-992,Leaf,,,,,-0.157894745,3.75,
0,993,0-993,Leaf,,,,,0.0156976506,20.160881,
0,994,0-994,Leaf,,,,,-0.157189652,85.2287064,
0,995,0-995,Leaf,,,,,-0.0519369617,495.552795,
0,996,0-996,Leaf,,,,,0.0557042249,235.320145,
0,997,0-997,Leaf,,,,,0.0339619257,1391.45166,
0,998,0-998,Leaf,,,,,-0.0733286366,97.0504684,
0,999,0-999,Leaf,,,,,0.107265905,82.0331039,
0,1000,0-1000,Leaf,,,,,-0.0940479487,17.3643532,
0,1001,0-1001,Leaf,,,,,-0.0989070833,87.3217621,
0,1002,0-1002,Leaf,,,,,0.0998222232,22.9574089,
0,1003,0-1003,Leaf,,,,,0.00163294375,125.533104,
0,1004,0-1004,Leaf,,,,,-0.191011235,21.25,
0,1005,0-1005,Leaf,,,,,-0.18939665,100.182175,
0,1006,0-1006,Leaf,,,,,-0.0848323107,91.6861115,
0,1007,0-1007,Leaf,,,,,-0.0851727054,23.5465279,
0,1008,0-1008,Leaf,,,,,0.0683721006,393.293304,
0,1009,0-1009,Leaf,,,,,-0.00804609898,709.419495,
0,1010,0-1010,Leaf,,,,,-0.141385242,61.9787064,
0,1011,0-1011,Leaf,,,,,-0.127272725,1.75,
0,1012,0-1012,Leaf,,,,,0.162716851,4.36435223,
0,1013,0-1013,Leaf,,,,,0.126092955,178.955795,
0,1014,0-1014,Leaf,,,,,0.00831441302,20.910881,
0,1015,0-1015,Leaf,,,,,-0.140340969,31.6143532,
0,1016,0-1016,Leaf,,,,,0.12881203,34.1182899,
0,1017,0-1017,Leaf,,,,,0.131791279,4.86435223,
0,1018,0-1018,Leaf,,,,,-0.162594527,27.6821766,
0,1019,0-1019,Leaf,,,,,0.0735438988,187.998398,
0,1020,0-1020,Leaf,,,,,-0.0524220541,35.8430557,
0,1021,0-1021,Leaf,,,,,0.0322435051,191.540985,
0,1022,0-1022,Leaf,,,,,-0.142572507,17.6821766,
0,1023,0-1023,Leaf,,,,,-0.103493713,959.810669,
0,1024,0-1024,Leaf,,,,,-0.0612318181,3761.94141,
0,1025,0-1025,Leaf,,,,,0.132890314,25.8217621,
0,1026,0-1026,Leaf,,,,,-0.176470593,7.5,
0,1027,0-1027,Leaf,,,,,-0.0028971096,17.7287045,
0,1028,0-1028,Leaf,,,,,-0.18011798,96.8643494,
0,1029,0-1029,Leaf,,,,,0.00784717035,310.731018,
0,1030,0-1030,Leaf,,,,,0.0911968276,197.523621,
0,1031,0-1031,Leaf,,,,,0.0467294641,56.4148178,
0,1032,0-1032,Leaf,,,,,-0.135342792,83.0930557,
0,1033,0-1033,Leaf,,,,,-0.146666676,2.75,
0,1034,0-1034,Leaf,,,,,0.146975175,117.812279,
0,1035,0-1035,Leaf,,,,,0.120758556,130.244446,
0,1036,0-1036,Leaf,,,,,0.0394896343,251.320145,
0,1037,0-1037,Leaf,,,,,0.0530644916,92.9187546,
0,1038,0-1038,Leaf,,,,,-0.169230774,5.5,
0,1039,0-1039,Leaf,,,,,-0.155555561,3.5,
0,1040,0-1040,Leaf,,,,,0.0781296417,15.410881,
0,1041,0-1041,Leaf,,,,,-0.195454553,43.0,
0,1042,0-1042,Leaf,,,,,0.00703087309,4.18217611,
0,1043,0-1043,Leaf,,,,,-0.12924251,75.8430557,
0,1044,0-1044,Leaf,,,,,0.0612001009,46.5504646,
0,1045,0-1045,Leaf,,,,,-0.0117331399,208.697922,
0,1046,0-1046,Leaf,,,,,0.054340709,442.500732,
0,1047,0-1047,Leaf,,,,,-0.185185179,12.5,
