Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,7058,0-7058,HospAdmTime,-0.00999999978,0-8727,0-8728,0-8728,57.5346603,364.541046,
0,7059,0-7059,Leaf,,,,,0.162333727,9.61957836,
0,7060,0-7060,MAP,121.0,0-8729,0-8730,0-8730,24.9751282,45.0597878,
0,7061,0-7061,SOFA,6.0,0-8731,0-8732,0-8732,28.547781,28.4592628,
0,7062,0-7062,HospAdmTime,0.0,0-8733,0-8734,0-8734,30.8034058,177.693146,
0,7063,0-7063,Leaf,,,,,-0.183673471,11.25,
0,7064,0-7064,FiO2,0.518252432,0-8735,0-8736,0-8736,12.7303753,13.1195784,
0,7065,0-7065,Leaf,,,,,-0.111111119,1.25,
0,7066,0-7066,Leaf,,,,,0.17106922,9.36957836,
0,7067,0-7067,BUN,31.1534328,0-8737,0-8738,0-8738,25.9041748,377.386292,
0,7068,0-7068,Leaf,,,,,-0.155555561,3.5,
0,7069,0-7069,SBP,91.0,0-8739,0-8740,0-8740,44.8399887,20.5597897,
0,7070,0-7070,Leaf,,,,,0.168990985,11.8994732,
0,7071,0-7071,Leaf,,,,,0.0759272799,3.02989459,
0,7072,0-7072,Leaf,,,,,0.18613939,27.8587341,
0,7073,0-7073,HR,110.5,0-8741,0-8742,0-8742,12.4032326,22.7798939,
0,7074,0-7074,O2Sat,92.25,0-8743,0-8744,0-8744,10.5703802,4.02989483,
0,7075,0-7075,Leaf,,,,,0.167594269,14.4293671,
0,7076,0-7076,O2Sat,95.0769196,0-8745,0-8746,0-8746,30.6342335,148.206635,
0,7077,0-7077,Leaf,,,,,-0.100000001,1.0,
0,7078,0-7078,Leaf,,,,,0.133991107,5.05978918,
0,7079,0-7079,SBP,105.5,0-8747,0-8748,0-8748,3.21898651,32.8886299,
0,7080,0-7080,ICULOS,41.0,0-8749,0-8750,0-8750,35.4057693,12.3396835,
0,7081,0-7081,SBP,119.5,0-8751,0-8752,0-8752,10.5040379,22.2092628,
0,7082,0-7082,ICULOS,44.0,0-8753,0-8754,0-8754,1.65911865,110.595253,
0,7083,0-7083,HospAdmTime,-0.0199999996,0-8755,0-8756,0-8756,15.3890686,6.80978918,
0,7084,0-7084,Leaf,,,,,0.180236325,9.11957836,
0,7085,0-7085,Leaf,,,,,-0.171428576,6.0,
0,7086,0-7086,MAP,102.0,0-8757,0-8758,0-8758,11.2239666,16.9293671,
0,7087,0-7087,Leaf,,,,,-0.160000011,4.0,
0,7088,0-7088,PTT,39.2959061,0-8759,0-8760,0-8760,26.4239273,62.4076805,
0,7089,0-7089,Leaf,,,,,-0.177142859,7.75,
0,7090,0-7090,Leaf,,,,,0.13902244,2.27989459,
0,7091,0-7091,Leaf,,,,,-0.196396396,54.5,
0,7092,0-7092,HospAdmTime,-0.00999999978,0-8761,0-8762,0-8762,13.1327896,6.52989483,
0,7093,0-7093,Leaf,,,,,-0.152941182,3.25,
0,7094,0-7094,O2Sat,95.0769196,0-8763,0-8764,0-8764,9.07486343,24.7690506,
0,7095,0-7095,Leaf,,,,,0.13902244,2.27989459,
0,7096,0-7096,Leaf,,,,,-0.111111119,1.25,
0,7097,0-7097,Leaf,,,,,-0.138461545,2.25,
0,7098,0-7098,Leaf,,,,,0.120758049,5.30978918,
0,7099,0-7099,HospAdmTime,0.0,0-8765,0-8766,0-8766,19.1169586,69.3396835,
0,7100,0-7100,Leaf,,,,,0.0941769406,2.77989459,
0,7101,0-7101,ICULOS,38.0,0-8767,0-8768,0-8768,14.5258102,20.7391567,
0,7102,0-7102,Leaf,,,,,-0.155555561,3.5,
0,7103,0-7103,O2Sat,99.0769196,0-8769,0-8770,0-8770,0.384883881,12.3994732,
0,7104,0-7104,Leaf,,,,,-0.190123469,19.25,
0,7105,0-7105,Leaf,,,,,-0.111111119,1.25,
0,7106,0-7106,Leaf,,,,,0.115011625,2.52989459,
0,7107,0-7107,Leaf,,,,,0.164027423,4.55978918,
0,7108,0-7108,Leaf,,,,,-0.111111119,1.25,
0,7109,0-7109,Leaf,,,,,0.13902244,2.27989459,
0,7110,0-7110,Leaf,,,,,-0.100000001,1.0,
0,7111,0-7111,Leaf,,,,,-0.111111119,1.25,
0,7112,0-7112,HospAdmTime,-334.459991,0-8771,0-8772,0-8772,10.8566513,35.6685257,
0,7113,0-7113,HR,117.0,0-8773,0-8774,0-8774,16.2950249,19.9592628,
0,7114,0-7114,Leaf,,,,,-0.169230774,5.5,
0,7115,0-7115,Leaf,,,,,-0.100000001,1.0,
0,7116,0-7116,Leaf,,,,,0.13902244,2.27989459,
0,7117,0-7117,Leaf,,,,,-0.100000001,1.0,
0,7118,0-7118,Leaf,,,,,0.115011625,2.52989459,
0,7119,0-7119,DBP,58.722168,0-8775,0-8776,0-8776,2.01847839,34.9185257,
0,7120,0-7120,Leaf,,,,,-0.111111119,1.25,
0,7121,0-7121,ICULOS,16.0,0-8777,0-8778,0-8778,12.124486,9.52989483,
0,7122,0-7122,Leaf,,,,,0.148363024,4.80978918,
0,7123,0-7123,Leaf,,,,,-0.146666676,2.75,
0,7124,0-7124,Leaf,,,,,0.182567522,16.2092628,
0,7125,0-7125,Leaf,,,,,-0.127272725,1.75,
0,7126,0-7126,Leaf,,,,,0.13902244,2.27989459,
0,7127,0-7127,HospAdmTime,-4.28000021,0-8779,0-8780,0-8780,37.967617,15.1195784,
0,7128,0-7128,HR,118.0,0-8781,0-8782,0-8782,0.947875977,19.2391567,
0,7129,0-7129,Leaf,,,,,-0.193599999,30.25,
0,7130,0-7130,HR,117.0,0-8783,0-8784,0-8784,10.0019169,4.52989483,
0,7131,0-7131,Leaf,,,,,-0.173333332,6.5,
0,7132,0-7132,FiO2,0.501501441,0-8785,0-8786,0-8786,17.9017448,12.8695784,
0,7133,0-7133,SaO2,92.1049728,0-8787,0-8788,0-8788,2.42161179,10.6195784,
0,7134,0-7134,Leaf,,,,,-0.127272725,1.75,
0,7135,0-7135,HospAdmTime,-5.13999987,0-8789,0-8790,0-8790,13.7402344,72.7174683,
0,7136,0-7136,Leaf,,,,,-0.146666676,2.75,
0,7137,0-7137,SBP,111.0,0-8791,0-8792,0-8792,11.329422,68.2772598,
0,7138,0-7138,Leaf,,,,,-0.111111119,1.25,
0,7139,0-7139,HospAdmTime,-121.75,0-8793,0-8794,0-8794,15.9668846,30.5489464,
0,7140,0-7140,Leaf,,,,,-0.173333332,6.5,
0,7141,0-7141,HR,119.5,0-8795,0-8796,0-8796,5.32440186,34.6386299,
0,7142,0-7142,Leaf,,,,,-0.111111119,1.25,
0,7143,0-7143,Leaf,,,,,-0.111111119,1.25,
0,7144,0-7144,Leaf,,,,,0.164027423,4.55978918,
0,7145,0-7145,Leaf,,,,,-0.111111119,1.25,
0,7146,0-7146,HospAdmTime,-192.960007,0-8797,0-8798,0-8798,10.9712524,190.182312,
0,7147,0-7147,HR,130.0,0-8799,0-8800,0-8800,8.18029976,3.52989459,
0,7148,0-7148,Leaf,,,,,0.180236325,9.11957836,
0,7149,0-7149,Leaf,,,,,-0.186885253,14.25,
0,7150,0-7150,Leaf,,,,,0.133991107,5.05978918,
0,7151,0-7151,Leaf,,,,,-0.150000006,3.0,
0,7152,0-7152,SBP,173.0,0-8801,0-8802,0-8802,1.44746399,70.6468353,
0,7153,0-7153,Leaf,,,,,-0.172413796,6.25,
0,7154,0-7154,PaCO2,41.8397522,0-8803,0-8804,0-8804,31.6182709,341.638947,
0,7155,0-7155,SBP,148.0,0-8805,0-8806,0-8806,13.2508698,64.9973679,
0,7156,0-7156,MAP,93.5,0-8807,0-8808,0-8808,26.5189629,8.30978966,
0,7157,0-7157,Leaf,,,,,0.164027423,4.55978918,
0,7158,0-7158,SBP,131.0,0-8809,0-8810,0-8810,14.6244955,12.0597897,
0,7159,0-7159,pH,7.3767128,0-8811,0-8812,0-8812,3.51128387,36.1685257,
0,7160,0-7160,FiO2,0.54661113,0-8813,0-8814,0-8814,29.6844616,9.05978966,
0,7161,0-7161,Leaf,,,,,0.0759272799,3.02989459,
0,7162,0-7162,Leaf,,,,,-0.127272725,1.75,
0,7163,0-7163,DBP,77.9567566,0-8815,0-8816,0-8816,11.0984077,15.1793671,
0,7164,0-7164,Leaf,,,,,-0.13333334,2.0,
0,7165,0-7165,Leaf,,,,,0.17956315,28.3587341,
0,7166,0-7166,ICULOS,119.0,0-8817,0-8818,0-8818,26.463028,12.8695784,
0,7167,0-7167,Leaf,,,,,-0.13333334,2.0,
0,7168,0-7168,Leaf,,,,,0.115011625,2.52989459,
0,7169,0-7169,Leaf,,,,,-0.169230774,5.5,
0,7170,0-7170,Leaf,,,,,0.179905385,13.9293671,
0,7171,0-7171,HR,59.0,0-8819,0-8820,0-8820,15.092967,6.30978918,
0,7172,0-7172,Leaf,,,,,0.184950441,25.5788403,
0,7173,0-7173,Leaf,,,,,-0.160000011,4.0,
0,7174,0-7174,SBP,114.5,0-8821,0-8822,0-8822,3.00463104,33.8886299,
0,7175,0-7175,Leaf,,,,,0.0759272799,3.02989459,
0,7176,0-7176,Leaf,,,,,0.183870286,11.3994732,
0,7177,0-7177,Leaf,,,,,0.115011625,2.52989459,
0,7178,0-7178,Leaf,,,,,-0.120000005,1.5,
0,7179,0-7179,ICULOS,62.0,0-8823,0-8824,0-8824,24.3429527,10.3396835,
0,7180,0-7180,Leaf,,,,,0.174488768,6.83968353,
0,7181,0-7181,HR,77.0,0-8825,0-8826,0-8826,12.7342968,13.3994732,
0,7182,0-7182,HR,65.0,0-8827,0-8828,0-8828,18.2965889,8.27989483,
0,7183,0-7183,Leaf,,,,,-0.152941182,3.25,
0,7184,0-7184,Fibrinogen,341.744904,0-8829,0-8830,0-8830,26.2816467,79.3669434,
0,7185,0-7185,SBP,84.5,0-8831,0-8832,0-8832,104.052139,55.4592628,
0,7186,0-7186,O2Sat,98.0285721,0-8833,0-8834,0-8834,36.3826523,28.5489464,
0,7187,0-7187,pH,7.37416458,0-8835,0-8836,0-8836,1.27061462,79.4865189,
0,7188,0-7188,O2Sat,92.25,0-8837,0-8838,0-8838,19.9958363,7.05978918,
0,7189,0-7189,SOFA,6.0,0-8839,0-8840,0-8840,24.4090424,50.567997,
0,7190,0-7190,HospAdmTime,-2.3599999,0-8841,0-8842,0-8842,30.0570374,31.7798939,
0,7191,0-7191,DBP,39.0,0-8843,0-8844,0-8844,18.1850281,106.445786,
0,7192,0-7192,Leaf,,,,,-0.169230774,5.5,
0,7193,0-7193,Leaf,,,,,-0.13333334,2.0,
0,7194,0-7194,DBP,57.0305443,0-8845,0-8846,0-8846,20.1195641,30.3288403,
0,7195,0-7195,Leaf,,,,,-0.146666676,2.75,
0,7196,0-7196,HR,73.0,0-8847,0-8848,0-8848,0.413862228,9.86957836,
0,7197,0-7197,pH,7.32999992,0-8849,0-8850,0-8850,24.9940948,69.779892,
0,7198,0-7198,Leaf,,,,,0.0759272799,3.02989459,
0,7199,0-7199,Leaf,,,,,0.188314512,41.7881012,
0,7200,0-7200,SBP,110.0,0-8851,0-8852,0-8852,0.142992496,5.55978918,
0,7201,0-7201,Leaf,,,,,-0.166666672,5.0,
0,7202,0-7202,Leaf,,,,,0.120758049,5.30978918,
0,7203,0-7203,Leaf,,,,,-0.189473689,18.0,
0,7204,0-7204,HCO3,24.232872,0-8853,0-8854,0-8854,13.2540264,6.05978918,
0,7205,0-7205,HR,61.0,0-8855,0-8856,0-8856,8.18029976,3.52989459,
0,7206,0-7206,Leaf,,,,,-0.175757572,7.25,
0,7207,0-7207,Leaf,,,,,-0.152941182,3.25,
0,7208,0-7208,HR,71.0,0-8857,0-8858,0-8858,14.6182556,57.3777847,
0,7209,0-7209,Leaf,,,,,-0.180487797,9.25,
0,7210,0-7210,PaCO2,37.4641991,0-8859,0-8860,0-8860,11.5930176,45.1984177,
0,7211,0-7211,SBP,101.0,0-8861,0-8862,0-8862,10.2614613,6.05978918,
0,7212,0-7212,Leaf,,,,,-0.194074079,32.75,
0,7213,0-7213,pH,7.30999994,0-8863,0-8864,0-8864,28.7140045,99.2963104,
0,7214,0-7214,ICULOS,165.0,0-8865,0-8866,0-8866,23.8468266,19.8695793,
0,7215,0-7215,Leaf,,,,,-0.111111119,1.25,
0,7216,0-7216,Potassium,3.84875011,0-8867,0-8868,0-8868,10.1466064,133.524628,
0,7217,0-7217,Leaf,,,,,0.13902244,2.27989459,
0,7218,0-7218,Leaf,,,,,-0.187692314,15.25,
0,7219,0-7219,pH,7.37110186,0-8869,0-8870,0-8870,1.68411446,10.1195784,
0,7220,0-7220,Leaf,,,,,-0.13333334,2.0,
0,7221,0-7221,ICULOS,81.0,0-8871,0-8872,0-8872,17.2144928,61.9674683,
0,7222,0-7222,Leaf,,,,,-0.142857149,2.5,
0,7223,0-7223,Leaf,,,,,-0.178378388,8.25,
0,7224,0-7224,Creatinine,1.22290814,0-8873,0-8874,0-8874,29.5989761,153.845261,
0,7225,0-7225,Leaf,,,,,-0.152941182,3.25,
0,7226,0-7226,Leaf,,,,,0.164027423,4.55978918,
0,7227,0-7227,Leaf,,,,,-0.100000001,1.0,
0,7228,0-7228,Calcium,6.87212276,0-8875,0-8876,0-8876,2.77575684,89.356102,
0,7229,0-7229,Leaf,,,,,0.115011625,2.52989459,
0,7230,0-7230,Leaf,,,,,-0.120000005,1.5,
0,7231,0-7231,Leaf,,,,,0.13902244,2.27989459,
0,7232,0-7232,Leaf,,,,,-0.166666672,5.0,
0,7233,0-7233,Leaf,,,,,0.168990985,11.8994732,
0,7234,0-7234,Leaf,,,,,-0.100000001,1.0,
0,7235,0-7235,SBP,80.0,0-8877,0-8878,0-8878,11.6131134,4.27989483,
0,7236,0-7236,MAP,78.5,0-8879,0-8880,0-8880,3.10014343,30.1087341,
0,7237,0-7237,SBP,89.0,0-8881,0-8882,0-8882,9.43013477,3.77989459,
0,7238,0-7238,ICULOS,75.0,0-8883,0-8884,0-8884,4.29603577,76.3968353,
0,7239,0-7239,MAP,58.5,0-8885,0-8886,0-8886,6.15496826,244.679672,
0,7240,0-7240,SBP,116.5,0-8887,0-8888,0-8888,23.4672279,12.8695784,
0,7241,0-7241,BUN,23.1258564,0-8889,0-8890,0-8890,23.5667534,23.5597897,
0,7242,0-7242,O2Sat,98.0285721,0-8891,0-8892,0-8892,11.5080404,15.3994732,
0,7243,0-7243,Leaf,,,,,-0.100000001,1.0,
0,7244,0-7244,Leaf,,,,,0.174986437,18.9891567,
0,7245,0-7245,Leaf,,,,,-0.100000001,1.0,
0,7246,0-7246,Lactate,2.80655241,0-8893,0-8894,0-8894,6.91134644,100.445786,
0,7247,0-7247,Leaf,,,,,-0.163636371,4.5,
0,7248,0-7248,Leaf,,,,,0.174488768,6.83968353,
0,7249,0-7249,Leaf,,,,,-0.161904767,4.25,
0,7250,0-7250,MAP,75.5,0-8895,0-8896,0-8896,20.7467594,62.0381012,
0,7251,0-7251,Leaf,,,,,-0.120000005,1.5,
0,7252,0-7252,BUN,22.8546009,0-8897,0-8898,0-8898,10.2117081,54.8777847,
0,7253,0-7253,Leaf,,,,,-0.150000006,3.0,
0,7254,0-7254,PaCO2,42.3519554,0-8899,0-8900,0-8900,10.7746658,14.3994732,
0,7255,0-7255,Leaf,,,,,0.180236325,9.11957836,
0,7256,0-7256,Leaf,,,,,-0.142857149,2.5,
0,7257,0-7257,Hct,31.6594868,0-8901,0-8902,0-8902,0.828262329,77.9566269,
0,7258,0-7258,Leaf,,,,,-0.111111119,1.25,
0,7259,0-7259,Leaf,,,,,-0.173333332,6.5,
0,7260,0-7260,ICULOS,108.0,0-8903,0-8904,0-8904,17.2034073,23.0190506,
0,7261,0-7261,Leaf,,,,,-0.111111119,1.25,
0,7262,0-7262,HCO3,24.8080406,0-8905,0-8906,0-8906,1.50504684,15.1793671,
0,7263,0-7263,ICULOS,152.0,0-8907,0-8908,0-8908,17.5181923,8.58968353,
0,7264,0-7264,HR,82.5,0-8909,0-8910,0-8910,23.6226406,10.7798948,
0,7265,0-7265,Leaf,,,,,-0.13333334,2.0,
0,7266,0-7266,Leaf,,,,,0.174488768,6.83968353,
0,7267,0-7267,ICULOS,72.0,0-8911,0-8912,0-8912,13.1331787,65.2473679,
0,7268,0-7268,Leaf,,,,,-0.138461545,2.25,
0,7269,0-7269,Leaf,,,,,0.13902244,2.27989459,
0,7270,0-7270,Leaf,,,,,-0.175757572,7.25,
0,7271,0-7271,Leaf,,,,,0.13902244,2.27989459,
0,7272,0-7272,Leaf,,,,,-0.146666676,2.75,
0,7273,0-7273,Leaf,,,,,-0.127272725,1.75,
0,7274,0-7274,Leaf,,,,,0.173648447,14.1793671,
0,7275,0-7275,Leaf,,,,,0.13902244,2.27989459,
0,7276,0-7276,Leaf,,,,,-0.120000005,1.5,
0,7277,0-7277,Leaf,,,,,0.13902244,2.27989459,
0,7278,0-7278,Leaf,,,,,-0.100000001,1.0,
0,7279,0-7279,Leaf,,,,,0.133991107,5.05978918,
0,7280,0-7280,SBP,102.0,0-8913,0-8914,0-8914,8.18029976,3.52989459,
0,7281,0-7281,Leaf,,,,,-0.120000005,1.5,
0,7282,0-7282,Leaf,,,,,0.164027423,4.55978918,
0,7283,0-7283,Leaf,,,,,-0.100000001,1.0,
0,7284,0-7284,Leaf,,,,,0.170626268,36.4484177,
0,7285,0-7285,MAP,69.5,0-8915,0-8916,0-8916,15.3806372,9.08968353,
0,7286,0-7286,Leaf,,,,,-0.163636371,4.5,
0,7287,0-7287,Leaf,,,,,-0.180952385,9.5,
0,7288,0-7288,SBP,132.0,0-8917,0-8918,0-8918,12.7342968,13.3994732,
0,7289,0-7289,Leaf,,,,,-0.100000001,1.0,
0,7290,0-7290,Leaf,,,,,0.177089527,16.4592628,
0,7291,0-7291,O2Sat,99.0769196,0-8919,0-8920,0-8920,9.43013477,3.77989459,
0,7292,0-7292,ICULOS,144.0,0-8921,0-8922,0-8922,0.0891265869,19.7391567,
0,7293,0-7293,HR,82.0,0-8923,0-8924,0-8924,11.6058655,35.9185257,
0,7294,0-7294,ICULOS,91.0,0-8925,0-8926,0-8926,25.993927,29.4293671,
0,7295,0-7295,HR,81.0,0-8927,0-8928,0-8928,2.14575386,8.08968353,
0,7296,0-7296,Leaf,,,,,-0.161904767,4.25,
0,7297,0-7297,HospAdmTime,-225.259995,0-8929,0-8930,0-8930,0.111808777,45.0381012,
0,7298,0-7298,HR,78.5,0-8931,0-8932,0-8932,33.8137016,16.1494732,
0,7299,0-7299,Leaf,,,,,0.162915736,7.08968353,
0,7300,0-7300,Leaf,,,,,-0.111111119,1.25,
0,7301,0-7301,Leaf,,,,,-0.13333334,2.0,
0,7302,0-7302,Leaf,,,,,0.164027423,4.55978918,
0,7303,0-7303,pH,7.3710413,0-8933,0-8934,0-8934,1.28800964,49.0978928,
0,7304,0-7304,Leaf,,,,,-0.120000005,1.5,
0,7305,0-7305,Leaf,,,,,-0.177777782,8.0,
0,7306,0-7306,SBP,111.5,0-8935,0-8936,0-8936,0.413862228,9.86957836,
0,7307,0-7307,PTT,39.603157,0-8937,0-8938,0-8938,2.29376221,173.282837,
0,7308,0-7308,Leaf,,,,,-0.111111119,1.25,
0,7309,0-7309,ICULOS,82.0,0-8939,0-8940,0-8940,1.23805237,22.2690506,
0,7310,0-7310,pH,7.38554525,0-8941,0-8942,0-8942,33.8588829,12.5597897,
0,7311,0-7311,DBP,48.0,0-8943,0-8944,0-8944,17.5134125,6.27989483,
0,7312,0-7312,HCO3,24.2407951,0-8945,0-8946,0-8946,9.92873764,15.9293671,
0,7313,0-7313,HR,68.0,0-8947,0-8948,0-8948,6.80813026,3.27989459,
0,7314,0-7314,HR,72.0,0-8949,0-8950,0-8950,1.963974,19.9891567,
0,7315,0-7315,Leaf,,,,,-0.165217385,4.75,
0,7316,0-7316,Leaf,,,,,0.186375439,13.6793671,
0,7317,0-7317,Leaf,,,,,0.186920688,37.2283134,
0,7318,0-7318,ICULOS,134.0,0-8951,0-8952,0-8952,6.80813026,3.27989459,
0,7319,0-7319,Leaf,,,,,0.13902244,2.27989459,
0,7320,0-7320,O2Sat,94.1666641,0-8953,0-8954,0-8954,24.2412529,16.5298939,
0,7321,0-7321,DBP,57.0305443,0-8955,0-8956,0-8956,1.71227264,22.7690506,
0,7322,0-7322,Leaf,,,,,-0.163636371,4.5,
0,7323,0-7323,Leaf,,,,,0.17374526,75.1767349,
0,7324,0-7324,HR,79.0,0-8957,0-8958,0-8958,6.80813026,3.27989459,
0,7325,0-7325,O2Sat,98.0285721,0-8959,0-8960,0-8960,28.2139149,11.3097897,
0,7326,0-7326,Bilirubin_total,1.04752481,0-8961,0-8962,0-8962,6.63246155,24.5489464,
0,7327,0-7327,HospAdmTime,-116.550003,0-8963,0-8964,0-8964,0.99256897,47.8478928,
0,7328,0-7328,Magnesium,2.06129599,0-8965,0-8966,0-8966,15.0779791,14.8994732,
0,7329,0-7329,Leaf,,,,,0.115011625,2.52989459,
0,7330,0-7330,Leaf,,,,,-0.142857149,2.5,
0,7331,0-7331,pH,7.38706684,0-8967,0-8968,0-8968,10.6358662,12.8994732,
0,7332,0-7332,SBP,165.5,0-8969,0-8970,0-8970,19.4313679,7.27989483,
0,7333,0-7333,O2Sat,93.1666641,0-8971,0-8972,0-8972,11.6654835,5.02989483,
0,7334,0-7334,Bilirubin_direct,1.28600001,0-8973,0-8974,0-8974,2.30168915,27.0788403,
0,7335,0-7335,ICULOS,106.0,0-8975,0-8976,0-8976,28.7951012,29.6494732,
0,7336,0-7336,pH,7.38638163,0-8977,0-8978,0-8978,24.2877083,24.2391567,
0,7337,0-7337,Leaf,,,,,-0.19711192,68.25,
0,7338,0-7338,Leaf,,,,,0.115011625,2.52989459,
0,7339,0-7339,HR,78.5,0-8979,0-8980,0-8980,9.43013477,3.77989459,
0,7340,0-7340,Leaf,,,,,-0.185964927,13.25,
0,7341,0-7341,Phosphate,3.69547248,0-8981,0-8982,0-8982,27.0113945,88.0272598,
0,7342,0-7342,Leaf,,,,,-0.167999998,5.25,
0,7343,0-7343,Magnesium,2.06129599,0-8983,0-8984,0-8984,42.2990685,78.5489426,
0,7344,0-7344,ICULOS,65.0,0-8985,0-8986,0-8986,27.6139526,217.459259,
0,7345,0-7345,Leaf,,,,,-0.192000002,24.0,
0,7346,0-7346,HospAdmTime,-24.9099998,0-8987,0-8988,0-8988,76.6810532,147.896835,
0,7347,0-7347,O2Sat,99.5500031,0-8989,0-8990,0-8990,73.6384125,156.146835,
0,7348,0-7348,Potassium,4.5,0-8991,0-8992,0-8992,47.1419373,231.687576,
0,7349,0-7349,HospAdmTime,-76.3000031,0-8993,0-8994,0-8994,67.5478058,111.926735,
0,7350,0-7350,SBP,117.5,0-8995,0-8996,0-8996,51.4883957,133.157684,
0,7351,0-7351,HospAdmTime,-0.0299999993,0-8997,0-8998,0-8998,16.3993683,22.7092628,
0,7352,0-7352,Leaf,,,,,-0.191752583,23.25,
0,7353,0-7353,HospAdmTime,-225.259995,0-8999,0-9000,0-9000,22.1097717,91.2365189,
0,7354,0-7354,O2Sat,97.5697708,0-9001,0-9002,0-9002,52.6736107,22.3695793,
0,7355,0-7355,Leaf,,,,,-0.184313729,11.75,
0,7356,0-7356,Leaf,,,,,0.13902244,2.27989459,
0,7357,0-7357,SBP,96.0,0-9003,0-9004,0-9004,50.1066132,27.3695793,
0,7358,0-7358,SBP,128.5,0-9005,0-9006,0-9006,34.8175888,51.4783134,
0,7359,0-7359,Leaf,,,,,-0.120000005,1.5,
0,7360,0-7360,SaO2,96.0164642,0-9007,0-9008,0-9008,11.6521759,61.747364,
0,7361,0-7361,DBP,60.0,0-9009,0-9010,0-9010,44.2197113,16.3396835,
0,7362,0-7362,HR,62.0,0-9011,0-9012,0-9012,25.001339,22.7391567,
0,7363,0-7363,HR,80.0,0-9013,0-9014,0-9014,9.43013477,3.77989459,
0,7364,0-7364,Leaf,,,,,0.164027423,4.55978918,
0,7365,0-7365,ICULOS,156.0,0-9015,0-9016,0-9016,14.8856163,6.27989483,
0,7366,0-7366,ICULOS,94.0,0-9017,0-9018,0-9018,17.5968018,105.915886,
0,7367,0-7367,Leaf,,,,,-0.120000005,1.5,
0,7368,0-7368,HR,78.5,0-9019,0-9020,0-9020,12.2313194,16.9592628,
0,7369,0-7369,Leaf,,,,,-0.100000001,1.0,
0,7370,0-7370,O2Sat,96.0833359,0-9021,0-9022,0-9022,4.45848846,43.4783134,
0,7371,0-7371,Leaf,,,,,0.13902244,2.27989459,
0,7372,0-7372,Leaf,,,,,-0.138461545,2.25,
0,7373,0-7373,Leaf,,,,,0.165835589,19.4891567,
0,7374,0-7374,O2Sat,96.0833359,0-9023,0-9024,0-9024,32.4223289,9.80978966,
0,7375,0-7375,Leaf,,,,,-0.150000006,3.0,
0,7376,0-7376,Leaf,,,,,0.115011625,2.52989459,
0,7377,0-7377,BUN,21.1813622,0-9025,0-9026,0-9026,54.9309196,23.8994732,
0,7378,0-7378,ICULOS,125.0,0-9027,0-9028,0-9028,27.5025177,80.5571518,
0,7379,0-7379,Leaf,,,,,-0.100000001,1.0,
0,7380,0-7380,Leaf,,,,,0.115011625,2.52989459,
0,7381,0-7381,Leaf,,,,,-0.111111119,1.25,
0,7382,0-7382,O2Sat,94.6666641,0-9029,0-9030,0-9030,11.6640663,30.3288403,
0,7383,0-7383,Leaf,,,,,0.0941769406,2.77989459,
0,7384,0-7384,Leaf,,,,,-0.146666676,2.75,
0,7385,0-7385,Leaf,,,,,-0.138461545,2.25,
0,7386,0-7386,SBP,127.0,0-9031,0-9032,0-9032,4.63434219,15.6793671,
0,7387,0-7387,Leaf,,,,,-0.100000001,1.0,
0,7388,0-7388,Leaf,,,,,0.148363024,4.80978918,
0,7389,0-7389,Leaf,,,,,-0.166666672,5.0,
0,7390,0-7390,Leaf,,,,,0.115011625,2.52989459,
0,7391,0-7391,Leaf,,,,,0.17956315,28.3587341,
0,7392,0-7392,HR,75.0,0-9033,0-9034,0-9034,6.80813026,3.27989459,
0,7393,0-7393,Leaf,,,,,0.174039856,33.6685257,
0,7394,0-7394,SBP,134.0,0-9035,0-9036,0-9036,8.18029976,3.52989459,
0,7395,0-7395,Leaf,,,,,0.190208435,60.2772598,
0,7396,0-7396,pH,7.28999996,0-9037,0-9038,0-9038,13.5452919,20.7391567,
0,7397,0-7397,Leaf,,,,,-0.127272725,1.75,
0,7398,0-7398,pH,7.23999977,0-9039,0-9040,0-9040,14.3201752,20.2391567,
0,7399,0-7399,Leaf,,,,,0.172311947,38.7283134,
0,7400,0-7400,ICULOS,102.0,0-9041,0-9042,0-9042,13.2540264,6.05978918,
0,7401,0-7401,HR,103.5,0-9043,0-9044,0-9044,23.8299751,11.0298948,
0,7402,0-7402,Leaf,,,,,0.162915736,7.08968353,
0,7403,0-7403,DBP,63.4600334,0-9045,0-9046,0-9046,31.8641968,185.758209,
0,7404,0-7404,ICULOS,83.0,0-9047,0-9048,0-9048,56.5058441,19.6793671,
0,7405,0-7405,Leaf,,,,,0.0759272799,3.02989459,
0,7406,0-7406,Leaf,,,,,0.174488768,6.83968353,
0,7407,0-7407,Leaf,,,,,-0.161904767,4.25,
0,7408,0-7408,MAP,64.8349991,0-9049,0-9050,0-9050,16.9594383,47.2283134,
0,7409,0-7409,HR,119.5,0-9051,0-9052,0-9052,0.76914978,56.1875763,
0,7410,0-7410,ICULOS,77.0,0-9053,0-9054,0-9054,20.4163742,9.33968353,
0,7411,0-7411,SBP,87.0,0-9055,0-9056,0-9056,34.7637329,48.5082092,
0,7412,0-7412,Hct,29.2011375,0-9057,0-9058,0-9058,47.5266037,48.0489464,
0,7413,0-7413,O2Sat,98.0285721,0-9059,0-9060,0-9060,10.5703802,4.02989483,
0,7414,0-7414,Leaf,,,,,-0.182978734,10.75,
