Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,672,0-672,HR,109.0,0-1149,0-1150,0-1150,21.0091858,57.3362045,
0,673,0-673,PTT,42.7452698,0-1151,0-1152,0-1152,23.7757301,130.385056,
0,674,0-674,Lactate,2.83173919,0-1153,0-1154,0-1154,84.7029953,260.669525,
0,675,0-675,Calcium,7.0540514,0-1155,0-1156,0-1156,28.9248657,218.752869,
0,676,0-676,FiO2,0.568482041,0-1157,0-1158,0-1158,19.2523613,11.2528734,
0,677,0-677,HospAdmTime,-1291.44995,0-1159,0-1160,0-1160,37.8576202,325.112061,
0,678,0-678,PaCO2,41.3730545,0-1161,0-1162,0-1162,37.4784813,218.439651,
0,679,0-679,PaCO2,40.7262764,0-1163,0-1164,0-1164,38.0518341,147.666656,
0,680,0-680,SBP,123.0,0-1165,0-1166,0-1166,9.35040283,105.899414,
0,681,0-681,Leaf,,,,,-0.111111119,1.25,
0,682,0-682,Leaf,,,,,0.136918426,3.75574684,
0,683,0-683,Leaf,,,,,0.153907284,5.50862026,
0,684,0-684,Leaf,,,,,0.0572600439,2.50287342,
0,685,0-685,HospAdmTime,-95.6100006,0-1167,0-1168,0-1168,116.347458,83.0545959,
0,686,0-686,DBP,73.2460251,0-1169,0-1170,0-1170,39.8274231,490.074677,
0,687,0-687,ICULOS,222.0,0-1171,0-1172,0-1172,100.678406,63.5229874,
0,688,0-688,ICULOS,90.0,0-1173,0-1174,0-1174,38.7331963,279.770111,
0,689,0-689,Bilirubin_direct,0.342222214,0-1175,0-1176,0-1176,20.4186249,51.5114937,
0,690,0-690,Leaf,,,,,0.168044075,5.25862026,
0,691,0-691,Leaf,,,,,-0.142857149,2.5,
0,692,0-692,Leaf,,,,,0.174505502,10.7672405,
0,693,0-693,HR,110.0,0-1177,0-1178,0-1178,11.6268463,51.3275833,
0,694,0-694,ICULOS,66.0,0-1179,0-1180,0-1180,36.7947998,51.8074684,
0,695,0-695,ICULOS,107.0,0-1181,0-1182,0-1182,55.6472702,503.735596,
0,696,0-696,BUN,31.5879517,0-1183,0-1184,0-1184,41.413887,76.5948257,
0,697,0-697,Leaf,,,,,-0.138461545,2.25,
0,698,0-698,MAP,51.0,0-1185,0-1186,0-1186,12.8757935,509.379272,
0,699,0-699,Leaf,,,,,-0.165217385,4.75,
0,700,0-700,HCO3,23.5627003,0-1187,0-1188,0-1188,21.1559219,47.3160896,
0,701,0-701,Calcium,8.20101166,0-1189,0-1190,0-1190,15.2439022,30.0143661,
0,702,0-702,FiO2,0.501501441,0-1191,0-1192,0-1192,26.9379253,214.698273,
0,703,0-703,HospAdmTime,-0.00999999978,0-1193,0-1194,0-1194,44.6802673,301.183899,
0,704,0-704,ICULOS,199.0,0-1195,0-1196,0-1196,3.34211159,12.2672405,
0,705,0-705,SBP,112.5,0-1197,0-1198,0-1198,5.82539368,22.2816086,
0,706,0-706,Leaf,,,,,-0.100000001,1.0,
0,707,0-707,Leaf,,,,,0.0770317987,2.25287342,
0,708,0-708,Leaf,,,,,-0.142857149,2.5,
0,709,0-709,O2Sat,95.0769196,0-1199,0-1200,0-1200,21.3410301,7.75862026,
0,710,0-710,Leaf,,,,,0.187519431,23.0373535,
0,711,0-711,HospAdmTime,-68.5500031,0-1201,0-1202,0-1202,23.3743591,49.7988472,
0,712,0-712,Leaf,,,,,-0.172413796,6.25,
0,713,0-713,PTT,33.5612259,0-1203,0-1204,0-1204,46.5070496,328.612061,
0,714,0-714,AST,95.0137634,0-1205,0-1206,0-1206,109.433121,65.7959747,
0,715,0-715,Fibrinogen,274.677429,0-1207,0-1208,0-1208,143.675278,1531.1178,
0,716,0-716,Fibrinogen,293.416656,0-1209,0-1210,0-1210,150.39032,3129.07178,
0,717,0-717,Phosphate,3.4803977,0-1211,0-1212,0-1212,115.768097,1075.59192,
0,718,0-718,HospAdmTime,-106.029999,0-1213,0-1214,0-1214,189.487167,2629.89062,
0,719,0-719,ICULOS,26.0,0-1215,0-1216,0-1216,49.5292816,97.074707,
0,720,0-720,Hgb,9.99085617,0-1217,0-1218,0-1218,35.4379425,288.591949,
0,721,0-721,Bilirubin_direct,0.733913064,0-1219,0-1220,0-1220,91.8335266,2046.12341,
0,722,0-722,ICULOS,26.0,0-1221,0-1222,0-1222,53.1732101,2001.81604,
0,723,0-723,HospAdmTime,-0.0199999996,0-1223,0-1224,0-1224,14.4936638,15.5229874,
0,724,0-724,DBP,53.7400093,0-1225,0-1226,0-1226,38.5139999,36.7643661,
0,725,0-725,PaCO2,35.0,0-1227,0-1228,0-1228,18.0491753,9.25287342,
0,726,0-726,SaO2,97.6999969,0-1229,0-1230,0-1230,29.1083984,341.15802,
0,727,0-727,Leaf,,,,,-0.138461545,2.25,
0,728,0-728,MAP,88.5,0-1231,0-1232,0-1232,0.243911743,51.8304558,
0,729,0-729,Leaf,,,,,-0.172413796,6.25,
0,730,0-730,ICULOS,275.0,0-1233,0-1234,0-1234,38.6617584,138.658035,
0,731,0-731,MAP,100.0,0-1235,0-1236,0-1236,12.0410385,43.8103409,
0,732,0-732,ICULOS,235.0,0-1237,0-1238,0-1238,39.5012245,18.2643661,
0,733,0-733,Leaf,,,,,0.171470731,16.5258598,
0,734,0-734,BUN,21.8391056,0-1239,0-1240,0-1240,54.5212479,217.663788,
0,735,0-735,HR,109.0,0-1241,0-1242,0-1242,6.98959827,3.00287342,
0,736,0-736,ICULOS,213.0,0-1243,0-1244,0-1244,3.63815308,101.149414,
0,737,0-737,HR,132.0,0-1245,0-1246,0-1246,20.3393478,57.2643661,
0,738,0-738,O2Sat,94.625,0-1247,0-1248,0-1248,9.67949772,6.25862026,
0,739,0-739,MAP,72.3300018,0-1249,0-1250,0-1250,32.5444756,94.8275833,
0,740,0-740,MAP,65.5,0-1251,0-1252,0-1252,16.8979187,63.5862045,
0,741,0-741,Leaf,,,,,-0.13333334,2.0,
0,742,0-742,Chloride,103.151291,0-1253,0-1254,0-1254,10.8911591,110.646545,
0,743,0-743,Leaf,,,,,-0.178947374,8.5,
0,744,0-744,Leaf,,,,,0.175035879,7.01149368,
0,745,0-745,Leaf,,,,,0.0572600439,2.50287342,
0,746,0-746,Leaf,,,,,0.168044075,5.25862026,
0,747,0-747,Leaf,,,,,-0.170370385,5.75,
0,748,0-748,BUN,14.0,0-1255,0-1256,0-1256,23.2860546,23.7729874,
0,749,0-749,SBP,79.0,0-1257,0-1258,0-1258,19.5124664,20.7528725,
0,750,0-750,ICULOS,87.0,0-1259,0-1260,0-1260,17.790638,12.0114937,
0,751,0-751,Leaf,,,,,0.0572600439,2.50287342,
0,752,0-752,Leaf,,,,,0.168044075,5.25862026,
0,753,0-753,SBP,109.0,0-1261,0-1262,0-1262,2.21537399,21.2816086,
0,754,0-754,Leaf,,,,,-0.13333334,2.0,
0,755,0-755,HospAdmTime,-304.970001,0-1263,0-1264,0-1264,2.87800598,51.7528725,
0,756,0-756,SBP,101.0,0-1265,0-1266,0-1266,13.4467287,7.50574684,
0,757,0-757,Leaf,,,,,0.155612245,3.50574684,
0,758,0-758,Leaf,,,,,-0.13333334,2.0,
0,759,0-759,O2Sat,98.0492249,0-1267,0-1268,0-1268,11.8421097,100.298851,
0,760,0-760,Leaf,,,,,0.155612245,3.50574684,
0,761,0-761,Leaf,,,,,0.0572600439,2.50287342,
0,762,0-762,Leaf,,,,,0.153907284,5.50862026,
0,763,0-763,ICULOS,33.0,0-1269,0-1270,0-1270,153.196869,2144.89062,
0,764,0-764,Bilirubin_direct,3.08999991,0-1271,0-1272,0-1272,59.3838196,823.433838,
0,765,0-765,Leaf,,,,,-0.174999997,7.0,
0,766,0-766,Magnesium,2.12455821,0-1273,0-1274,0-1274,17.3552246,164.727005,
0,767,0-767,SBP,126.0,0-1275,0-1276,0-1276,8.00437832,3.25287342,
0,768,0-768,SBP,101.0,0-1277,0-1278,0-1278,3.84736633,52.5028725,
0,769,0-769,HospAdmTime,-455.570007,0-1279,0-1280,0-1280,60.9092941,397.126404,
0,770,0-770,Chloride,106.566666,0-1281,0-1282,0-1282,42.1282196,176.209763,
0,771,0-771,MAP,95.5,0-1283,0-1284,0-1284,12.6255493,47.2557449,
0,772,0-772,ICULOS,213.0,0-1285,0-1286,0-1286,90.274292,411.850555,
0,773,0-773,Leaf,,,,,0.0572600439,2.50287342,
0,774,0-774,ICULOS,2.0,0-1287,0-1288,0-1288,2.24578857,103.913788,
0,775,0-775,Calcium,7.00022221,0-1289,0-1290,0-1290,5.86629868,10.2643671,
0,776,0-776,Leaf,,,,,-0.100000001,1.0,
0,777,0-777,DBP,69.9414444,0-1291,0-1292,0-1292,19.548048,9.50862026,
0,778,0-778,Leaf,,,,,-0.188571438,16.5,
0,779,0-779,Phosphate,3.24019146,0-1293,0-1294,0-1294,61.9499359,144.93103,
0,780,0-780,HR,114.186569,0-1295,0-1296,0-1296,25.6961498,18.2557468,
0,781,0-781,HR,118.0,0-1297,0-1298,0-1298,5.57699585,108.408035,
0,782,0-782,HR,115.0,0-1299,0-1300,0-1300,7.41177082,3.75287342,
0,783,0-783,Leaf,,,,,-0.126071915,106.031609,
0,784,0-784,Leaf,,,,,-0.033370968,42.2787323,
0,785,0-785,Leaf,,,,,-0.160000011,4.0,
0,786,0-786,Leaf,,,,,0.105377637,18.0229874,
0,787,0-787,Leaf,,,,,0.0349921696,599.577576,
0,788,0-788,Leaf,,,,,-0.0204418954,562.413757,
0,789,0-789,Leaf,,,,,-0.106024645,113.043098,
0,790,0-790,Leaf,,,,,0.0328844301,54.0517197,
0,791,0-791,Leaf,,,,,0.106422581,54.5689621,
0,792,0-792,Leaf,,,,,-0.0220675338,23.7672405,
0,793,0-793,Leaf,,,,,-0.0256502926,345.997101,
0,794,0-794,Leaf,,,,,-0.114766516,108.287354,
0,795,0-795,Leaf,,,,,-0.133253545,23.0057468,
0,796,0-796,Leaf,,,,,0.101528011,34.5431023,
0,797,0-797,Leaf,,,,,-0.000576376857,66.8045959,
0,798,0-798,Leaf,,,,,-0.104878686,929.862061,
0,799,0-799,Leaf,,,,,0.142932102,7.76149368,
0,800,0-800,Leaf,,,,,-0.127187267,21.0057468,
0,801,0-801,Leaf,,,,,0.0982030854,246.551712,
0,802,0-802,Leaf,,,,,-0.0254859682,28.2701149,
0,803,0-803,Leaf,,,,,0.0473456122,422.178131,
0,804,0-804,Leaf,,,,,0.00143053767,710.086182,
0,805,0-805,Leaf,,,,,0.0777482614,32.5373535,
0,806,0-806,Leaf,,,,,-0.0719171092,203.106323,
0,807,0-807,Leaf,,,,,-0.164292395,63.5086212,
0,808,0-808,Leaf,,,,,0.106773816,6.50862026,
0,809,0-809,Leaf,,,,,0.0119273467,181.908035,
0,810,0-810,Leaf,,,,,-0.0497545004,952.336182,
0,811,0-811,Leaf,,,,,0.0758088082,195.471252,
0,812,0-812,Leaf,,,,,-0.108470134,16.5057468,
0,813,0-813,Leaf,,,,,-0.0335931778,556.379272,
0,814,0-814,Leaf,,,,,0.0890194327,84.6005707,
0,815,0-815,Leaf,,,,,0.177811787,44.0689621,
0,816,0-816,Leaf,,,,,0.11092978,112.393669,
0,817,0-817,Leaf,,,,,-0.0158511456,11.5086203,
0,818,0-818,Leaf,,,,,-0.189873427,18.75,
0,819,0-819,Leaf,,,,,-0.172413796,6.25,
0,820,0-820,Leaf,,,,,0.0786827579,198.477005,
0,821,0-821,Leaf,,,,,-0.0180299412,15.5114937,
0,822,0-822,Leaf,,,,,0.116106071,24.0316086,
0,823,0-823,Leaf,,,,,0.128659293,6.00862026,
0,824,0-824,Leaf,,,,,-0.113923028,139.798843,
0,825,0-825,Leaf,,,,,0.049397435,1090.61487,
0,826,0-826,Leaf,,,,,-0.0805697441,41.7701149,
0,827,0-827,Leaf,,,,,-0.102048956,79.7816086,
0,828,0-828,Leaf,,,,,-0.00563361915,378.801697,
0,829,0-829,Leaf,,,,,0.136918426,3.75574684,
0,830,0-830,Leaf,,,,,-0.183673471,11.25,
0,831,0-831,Leaf,,,,,0.112543821,91.6178131,
0,832,0-832,Leaf,,,,,-0.167999998,5.25,
0,833,0-833,Leaf,,,,,0.104866043,4.25574684,
0,834,0-834,Leaf,,,,,-0.178022295,40.0028725,
0,835,0-835,Leaf,,,,,0.0188105311,291.511475,
0,836,0-836,Leaf,,,,,-0.0813467428,107.05172,
0,837,0-837,Leaf,,,,,-0.100000001,1.0,
0,838,0-838,Leaf,,,,,0.182634741,10.5172405,
0,839,0-839,Leaf,,,,,-0.172413796,6.25,
0,840,0-840,Leaf,,,,,0.120091848,4.00574684,
0,841,0-841,Leaf,,,,,-0.118894555,18.7557468,
0,842,0-842,Leaf,,,,,0.152066112,11.5172405,
0,843,0-843,Leaf,,,,,-0.177363619,100.758621,
0,844,0-844,Leaf,,,,,-0.0931180418,73.0316086,
0,845,0-845,Leaf,,,,,0.128659293,6.00862026,
0,846,0-846,Leaf,,,,,-0.152941182,3.25,
0,847,0-847,Leaf,,,,,0.155612245,3.50574684,
0,848,0-848,Leaf,,,,,-0.160824493,22.0028725,
0,849,0-849,Leaf,,,,,-0.0269147903,113.58046,
0,850,0-850,Leaf,,,,,0.0715344548,97.8591919,
0,851,0-851,Leaf,,,,,0.0794969872,14.7672405,
0,852,0-852,Leaf,,,,,-0.0636494309,57.0316086,
0,853,0-853,Leaf,,,,,0.0848490819,56.3160896,
0,854,0-854,Leaf,,,,,-0.155555561,3.5,
0,855,0-855,Leaf,,,,,-0.0844896212,25.0114937,
0,856,0-856,Leaf,,,,,0.0693366677,51.8074684,
0,857,0-857,Leaf,,,,,0.0421692505,28.7787342,
0,858,0-858,Leaf,,,,,0.120728925,159.209763,
0,859,0-859,Leaf,,,,,-0.0280950796,179.626434,
0,860,0-860,Leaf,,,,,0.0695452467,145.410919,
0,861,0-861,Leaf,,,,,-0.180516899,45.2528725,
0,862,0-862,Leaf,,,,,-0.056469053,244.643677,
0,863,0-863,Leaf,,,,,0.0796514004,19.7729874,
0,864,0-864,Leaf,,,,,-0.130696148,12.0028734,
0,865,0-865,Leaf,,,,,-0.0284169968,28.7701149,
0,866,0-866,Leaf,,,,,-0.142642662,210.298843,
0,867,0-867,Leaf,,,,,0.0549629927,32.784481,
0,868,0-868,Leaf,,,,,-0.101600662,100.79023,
0,869,0-869,Leaf,,,,,0.151287794,19.5287342,
0,870,0-870,Leaf,,,,,0.0151885217,42.2873535,
0,871,0-871,Leaf,,,,,-0.0542726591,72.5430984,
0,872,0-872,Leaf,,,,,0.0944655016,52.0632172,
0,873,0-873,Leaf,,,,,0.130770817,124.669533,
0,874,0-874,Leaf,,,,,-0.160000011,4.0,
0,875,0-875,Leaf,,,,,0.0556937754,8.00862026,
0,876,0-876,Leaf,,,,,-0.183673471,11.25,
0,877,0-877,Leaf,,,,,-0.13333334,2.0,
0,878,0-878,Leaf,,,,,0.129206628,18.7758598,
0,879,0-879,Leaf,,,,,0.167395383,35.8045959,
0,880,0-880,Leaf,,,,,0.0709723681,23.0258598,
0,881,0-881,Leaf,,,,,0.108882166,13.2672405,
0,882,0-882,Leaf,,,,,-0.167999998,5.25,
0,883,0-883,Leaf,,,,,-0.108288758,31.7614937,
0,884,0-884,Leaf,,,,,0.0289881974,110.103439,
0,885,0-885,Leaf,,,,,0.134321332,91.8764343,
0,886,0-886,Leaf,,,,,-0.166666672,5.0,
0,887,0-887,Leaf,,,,,-0.169627979,51.7557449,
0,888,0-888,Leaf,,,,,0.0379888229,17.5172405,
0,889,0-889,Leaf,,,,,0.0162706543,648.324707,
0,890,0-890,Leaf,,,,,-0.0210485589,999.232727,
0,891,0-891,Leaf,,,,,0.0830579624,19.5229874,
0,892,0-892,Leaf,,,,,-0.179487184,8.75,
0,893,0-893,Leaf,,,,,-0.111111119,1.25,
0,894,0-894,Leaf,,,,,0.127348647,1.75287342,
0,895,0-895,Leaf,,,,,0.0607931204,115.373558,
0,896,0-896,Leaf,,,,,-0.041391179,296.442505,
0,897,0-897,Leaf,,,,,0.184985757,32.3017197,
0,898,0-898,Leaf,,,,,-0.0105965249,22.2672405,
0,899,0-899,Leaf,,,,,0.0460549071,1604.11768,
0,900,0-900,Leaf,,,,,0.0882951543,366.933899,
0,901,0-901,Leaf,,,,,0.0745208114,150.419525,
0,902,0-902,Leaf,,,,,-0.00827552471,354.778717,
0,903,0-903,Leaf,,,,,0.114997558,10.7643671,
0,904,0-904,Leaf,,,,,0.184985757,32.3017197,
0,905,0-905,Leaf,,,,,-0.0855970532,13.0057468,
0,906,0-906,Leaf,,,,,-0.19370079,30.75,
0,907,0-907,Leaf,,,,,-0.142857149,2.5,
0,908,0-908,Leaf,,,,,0.114391141,13.0172405,
0,909,0-909,Leaf,,,,,-0.155555561,3.5,
0,910,0-910,Leaf,,,,,0.168044075,5.25862026,
0,911,0-911,Leaf,,,,,0.0968888849,6.75862026,
0,912,0-912,Leaf,,,,,0.186461791,28.5459747,
0,913,0-913,Leaf,,,,,-0.160000011,4.0,
0,914,0-914,Leaf,,,,,0.0707193464,7.50862026,
0,915,0-915,Leaf,,,,,0.154438332,64.8448257,
0,916,0-916,Leaf,,,,,-0.13333334,2.0,
0,917,0-917,Leaf,,,,,0.127348647,1.75287342,
0,918,0-918,Leaf,,,,,-0.100000001,1.0,
0,919,0-919,Leaf,,,,,0.0707193464,7.50862026,
0,920,0-920,Leaf,,,,,0.169766799,124.689644,
0,921,0-921,Leaf,,,,,0.100095689,2.00287342,
0,922,0-922,Leaf,,,,,-0.179999992,9.0,
0,923,0-923,Leaf,,,,,0.0572600439,2.50287342,
0,924,0-924,Leaf,,,,,0.182634741,10.5172405,
0,925,0-925,Leaf,,,,,0.127348647,1.75287342,
0,926,0-926,Leaf,,,,,-0.120000005,1.5,
0,927,0-927,Leaf,,,,,0.178979158,18.0287342,
0,928,0-928,Leaf,,,,,0.0462897457,5.50574684,
0,929,0-929,Leaf,,,,,0.155619785,66.5976944,
0,930,0-930,Leaf,,,,,0.0566993915,35.2873535,
0,931,0-931,Leaf,,,,,0.110316277,35.7959747,
0,932,0-932,Leaf,,,,,-0.0215333607,19.7643661,
0,933,0-933,Leaf,,,,,-0.165217385,4.75,
0,934,0-934,Leaf,,,,,0.100095689,2.00287342,
0,935,0-935,Leaf,,,,,-0.111111119,1.25,
0,936,0-936,Leaf,,,,,0.170043036,9.0143671,
0,937,0-937,Leaf,,,,,0.0561322868,5.25574684,
0,938,0-938,Leaf,,,,,-0.181395352,9.75,
0,939,0-939,Leaf,,,,,-0.175757572,7.25,
0,940,0-940,Leaf,,,,,0.0959578976,47.0574684,
0,941,0-941,Leaf,,,,,0.170724675,46.8218346,
0,942,0-942,Leaf,,,,,0.0650760457,18.2701149,
0,943,0-943,Leaf,,,,,0.132163748,12.2672405,
0,944,0-944,Leaf,,,,,-0.142857149,2.5,
0,945,0-945,Leaf,,,,,-0.194326252,34.25,
0,946,0-946,Leaf,,,,,-0.0940182582,7.50287342,
0,947,0-947,Leaf,,,,,-0.183673471,11.25,
0,948,0-948,Leaf,,,,,0.0379888229,17.5172405,
0,949,0-949,Leaf,,,,,0.0816171616,86.8505707,
0,950,0-950,Leaf,,,,,-0.155555561,3.5,
0,951,0-951,Leaf,,,,,0.100095689,2.00287342,
0,952,0-952,Leaf,,,,,-0.145812213,41.5086212,
0,953,0-953,Leaf,,,,,0.152446017,9.5143671,
0,954,0-954,Leaf,,,,,-0.100000001,1.0,
0,955,0-955,Leaf,,,,,-0.111589096,112.29023,
0,956,0-956,Leaf,,,,,-0.000685529259,175.893677,
0,957,0-957,Leaf,,,,,0.100121751,65.0804596,
0,958,0-958,Leaf,,,,,-0.166666672,5.0,
0,959,0-959,Leaf,,,,,-0.0747414231,689.103455,
0,960,0-960,Leaf,,,,,0.0183428694,89.8304596,
0,961,0-961,Leaf,,,,,0.128979594,10.2643671,
0,962,0-962,Leaf,,,,,-0.12283238,510.410919,
0,963,0-963,Leaf,,,,,0.0859271809,178.709763,
0,964,0-964,Leaf,,,,,-0.000403443817,175.643677,
0,965,0-965,Leaf,,,,,-0.154995054,65.7614899,
0,966,0-966,Leaf,,,,,-0.0125778541,336.758606,
0,967,0-967,Leaf,,,,,0.0844104216,78.5919495,
0,968,0-968,Leaf,,,,,-0.108470134,16.5057468,
0,969,0-969,Leaf,,,,,-0.0928264186,439.192505,
0,970,0-970,Leaf,,,,,-0.028673375,380.767242,
0,971,0-971,Leaf,,,,,0.136918426,3.75574684,
0,972,0-972,Leaf,,,,,-0.182978734,10.75,
0,973,0-973,Leaf,,,,,0.0622145906,42.5459747,
0,974,0-974,Leaf,,,,,0.184928536,12.2701139,
0,975,0-975,Leaf,,,,,0.0809578076,72.0833282,
0,976,0-976,Leaf,,,,,-0.128005177,21.2557468,
0,977,0-977,Leaf,,,,,-0.122575514,200.813217,
0,978,0-978,Leaf,,,,,-0.0329677574,281.442505,
0,979,0-979,Leaf,,,,,-0.063165091,1122.62927,
0,980,0-980,Leaf,,,,,0.0739362612,45.8017197,
0,981,0-981,Leaf,,,,,-0.015045682,41.7816086,
0,982,0-982,Leaf,,,,,-0.131243557,307.836212,
0,983,0-983,Leaf,,,,,-0.097972922,104.043098,
0,984,0-984,Leaf,,,,,0.0890188143,53.0632172,
0,985,0-985,Leaf,,,,,-0.145834789,934.706909,
0,986,0-986,Leaf,,,,,-0.0856583267,368.672394,
0,987,0-987,Leaf,,,,,-0.138461545,2.25,
0,988,0-988,Leaf,,,,,0.127348647,1.75287342,
0,989,0-989,Leaf,,,,,0.168044075,5.25862026,
0,990,0-990,Leaf,,,,,-0.174193546,6.75,
0,991,0-991,Leaf,,,,,-0.184313729,11.75,
0,992,0-992,Leaf,,,,,0.106773816,6.50862026,
0,993,0-993,Leaf,,,,,0.0688152835,98.8591919,
0,994,0-994,Leaf,,,,,0.159066126,79.6178131,
0,995,0-995,Leaf,,,,,-0.120458819,283.591949,
0,996,0-996,Leaf,,,,,-0.0221331622,153.862061,
0,997,0-997,Leaf,,,,,0.15909563,40.5603409,
0,998,0-998,Leaf,,,,,-0.050174173,37.7729874,
0,999,0-999,Leaf,,,,,-0.146666676,2.75,
0,1000,0-1000,Leaf,,,,,0.109444357,17.7729874,
0,1001,0-1001,Leaf,,,,,-0.0579210781,30.0172405,
0,1002,0-1002,Leaf,,,,,-0.180841014,229.017242,
0,1003,0-1003,Leaf,,,,,0.127348647,1.75287342,
0,1004,0-1004,Leaf,,,,,-0.176470593,7.5,
0,1005,0-1005,Leaf,,,,,0.0684558675,59.8160896,
0,1006,0-1006,Leaf,,,,,0.153008252,37.3045959,
0,1007,0-1007,Leaf,,,,,0.153004721,7.51149368,
0,1008,0-1008,Leaf,,,,,-0.150000006,3.0,
0,1009,0-1009,Leaf,,,,,0.0295882411,82.3275833,
0,1010,0-1010,Leaf,,,,,0.16475752,24.5373535,
0,1011,0-1011,Leaf,,,,,-0.00233138422,99.3304596,
0,1012,0-1012,Leaf,,,,,-0.096223481,142.810349,
0,1013,0-1013,Leaf,,,,,-0.173333332,6.5,
0,1014,0-1014,Leaf,,,,,0.119205467,43.5574684,
0,1015,0-1015,Leaf,,,,,0.155612245,3.50574684,
0,1016,0-1016,Leaf,,,,,0.0572600439,2.50287342,
0,1017,0-1017,Leaf,,,,,0.0487895645,8.25862026,
0,1018,0-1018,Leaf,,,,,-0.160583183,93.0143661,
0,1019,0-1019,Leaf,,,,,-0.111111119,1.25,
0,1020,0-1020,Leaf,,,,,0.126855299,16.7729874,
0,1021,0-1021,Leaf,,,,,-0.169230774,5.5,
0,1022,0-1022,Leaf,,,,,0.127348647,1.75287342,
0,1023,0-1023,Leaf,,,,,-0.161904767,4.25,
0,1024,0-1024,Leaf,,,,,0.137745976,18.2758598,
0,1025,0-1025,Leaf,,,,,-0.183333337,11.0,
0,1026,0-1026,Leaf,,,,,0.127348647,1.75287342,
0,1027,0-1027,Leaf,,,,,0.0588091798,465.744232,
0,1028,0-1028,Leaf,,,,,-0.036114756,47.2816086,
0,1029,0-1029,Leaf,,,,,-0.138386741,25.0057468,
0,1030,0-1030,Leaf,,,,,0.0758107007,17.5201149,
0,1031,0-1031,Leaf,,,,,-0.100000001,1.0,
0,1032,0-1032,Leaf,,,,,0.127348647,1.75287342,
0,1033,0-1033,Leaf,,,,,0.127348647,1.75287342,
0,1034,0-1034,Leaf,,,,,-0.100000001,1.0,
0,1035,0-1035,Leaf,,,,,0.157204345,27.0402279,
0,1036,0-1036,Leaf,,,,,-0.100000001,1.0,
0,1037,0-1037,Leaf,,,,,0.142935231,20.0287342,
0,1038,0-1038,Leaf,,,,,-0.0353623293,25.7672405,
0,1039,0-1039,Leaf,,,,,0.100095689,2.00287342,
0,1040,0-1040,Leaf,,,,,-0.181395352,9.75,
0,1041,0-1041,Leaf,,,,,0.127348647,1.75287342,
0,1042,0-1042,Leaf,,,,,-0.183616325,54.0028725,
0,1043,0-1043,Leaf,,,,,0.0789143965,7.25862026,
0,1044,0-1044,Leaf,,,,,-0.146666676,2.75,
0,1045,0-1045,Leaf,,,,,-0.19583334,47.0,
0,1046,0-1046,Leaf,,,,,0.0251256227,3.00287342,
0,1047,0-1047,Leaf,,,,,0.0152354492,48.7931023,
0,1048,0-1048,Leaf,,,,,-0.152578264,18.0028725,
0,1049,0-1049,Leaf,,,,,0.0564601794,76.3304596,
0,1050,0-1050,Leaf,,,,,0.156584665,56.5833282,
0,1051,0-1051,Leaf,,,,,-0.189333335,17.75,
0,1052,0-1052,Leaf,,,,,0.0146688921,323.284454,
0,1053,0-1053,Leaf,,,,,-0.185964927,13.25,
0,1054,0-1054,Leaf,,,,,0.069681339,80.3390732,
0,1055,0-1055,Leaf,,,,,-0.099892281,15.0057468,
0,1056,0-1056,Leaf,,,,,0.1414226,178.249985,
0,1057,0-1057,Leaf,,,,,-0.187301591,14.75,
0,1058,0-1058,Leaf,,,,,0.000546680938,129.356323,
0,1059,0-1059,Leaf,,,,,0.0906750411,224.017227,
0,1060,0-1060,Leaf,,,,,0.0251455903,401.620667,
0,1061,0-1061,Leaf,,,,,0.0401225053,2.75287342,
0,1062,0-1062,Leaf,,,,,-0.165217385,4.75,
0,1063,0-1063,Leaf,,,,,-0.138461545,2.25,
0,1064,0-1064,Leaf,,,,,0.160058424,54.0804558,
0,1065,0-1065,Leaf,,,,,-0.0398621559,9.00574684,
0,1066,0-1066,Leaf,,,,,0.0938865244,171.456879,
0,1067,0-1067,Leaf,,,,,-0.133262396,12.5028734,
0,1068,0-1068,Leaf,,,,,0.0433972925,54.5545959,
0,1069,0-1069,Leaf,,,,,-0.189999998,19.0,
0,1070,0-1070,Leaf,,,,,0.100095689,2.00287342,
0,1071,0-1071,Leaf,,,,,0.0572600439,2.50287342,
0,1072,0-1072,Leaf,,,,,-0.169230774,5.5,
0,1073,0-1073,Leaf,,,,,-0.100000001,1.0,
0,1074,0-1074,Leaf,,,,,0.189205959,17.5287342,
0,1075,0-1075,Leaf,,,,,0.120091848,4.00574684,
0,1076,0-1076,Leaf,,,,,-0.173333332,6.5,
0,1077,0-1077,Leaf,,,,,0.125739515,77.1034393,
0,1078,0-1078,Leaf,,,,,-0.13333334,2.0,
0,1079,0-1079,Leaf,,,,,0.136918426,3.75574684,
0,1080,0-1080,Leaf,,,,,-0.180982918,83.2557449,
0,1081,0-1081,Leaf,,,,,-0.0716547668,77.0402298,
0,1082,0-1082,Leaf,,,,,0.133418366,8.01149368,
0,1083,0-1083,Leaf,,,,,-0.182067707,49.2528725,
0,1084,0-1084,Leaf,,,,,0.0110670207,26.5229874,
0,1085,0-1085,Leaf,,,,,-0.0117142377,521.402283,
0,1086,0-1086,Leaf,,,,,0.0629490539,154.416656,
0,1087,0-1087,Leaf,,,,,0.105459645,31.7902279,
0,1088,0-1088,Leaf,,,,,-0.0728983805,72.2873535,
